Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO
20-10-2025,28-10-2025,UNOMINDA,Non-Hld,1233.7,1300,1225.25,0.69,1374.75,11.44,0.42,44.75,-13.96,-2.28,-11.68,1374.88,1276.98,1179.09
20-10-2025,28-10-2025,UPL,Non-Hld,683.25,680,662.1,3.2,697.9,2.15,0.61,50.43,-3.37,-5.23,1.86,691.79,672.39,652.99
20-10-2025,28-10-2025,VBL,Non-Hld,456.8,500,456.65,0.04,543.35,18.95,0.64,49.77,-5.18,-8.68,3.5,464.64,448.27,431.9
20-10-2025,28-10-2025,VEDL,Non-Hld,474.9,480,465.2,2.09,494.8,4.2,0.75,57.99,8.75,9.55,-0.8,491.25,468.94,446.63
20-10-2025,28-10-2025,VOLTAS,Non-Hld,1436,1440,1397.7,2.75,1482.3,3.23,0.9,63.6,11.73,4.86,6.87,1435.56,1382.52,1329.49
20-10-2025,28-10-2025,WIPRO,Non-Hld,241.43,250,239.9,0.64,260.1,7.74,0.56,43.48,-0.64,-0.76,0.12,253.39,244.41,235.42
20-10-2025,28-10-2025,YESBANK,Non-Hld,22.67,24,22.55,0.54,25.45,12.27,0.55,57.85,0.64,0.68,-0.03,24.05,22.16,20.28
20-10-2025,28-10-2025,ZYDUSLIFE,Non-Hld,1005,1100,984.45,2.09,1215.55,20.96,0.55,52.17,-5.25,-4.85,-0.4,1036.99,997.36,957.74
21-10-2025,28-10-2025,360ONE,Non-Hld,1172,1200,1155.3,1.45,1244.7,6.21,0.46,70.8,30.72,17.89,12.84,1202.26,1084.45,966.63
21-10-2025,28-10-2025,ABB,Holding,5232,5300,5151.65,1.56,5448.35,4.14,0.64,53.45,-7.72,-14.65,6.93,5277.37,5195.41,5113.45
21-10-2025,28-10-2025,ABCAPITAL,Non-Hld,303.2,300,291.8,3.91,308.2,1.65,0.63,60.07,4.45,4.28,0.17,310.55,296.95,283.34
21-10-2025,28-10-2025,ADANIENSOL,Non-Hld,934,1000,932.85,0.13,1067.15,14.26,0.64,62.48,25.32,26.82,-1.5,963.37,916.42,869.47
21-10-2025,28-10-2025,ADANIENT,Non-Hld,2548.5,2600,2514.7,1.35,2685.3,5.37,0.52,56.3,26.86,33.88,-7.01,2635.28,2556.48,2477.68
21-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1036.3,1100,1028.2,0.79,1171.8,13.08,0.46,51.25,9.23,15,-5.77,1104.33,1056.71,1009.09
21-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1472,1500,1453.25,1.3,1546.75,5.08,0.59,65.94,21.74,16.2,5.54,1486.1,1425.86,1365.61
21-10-2025,28-10-2025,ALKEM,Non-Hld,5523,5600,5465.75,1.05,5734.25,3.83,0.73,58.73,44.25,44.4,-0.16,5599.7,5498.68,5397.65
21-10-2025,28-10-2025,AMBER,Non-Hld,8244,8500,8064.05,2.24,8935.95,8.4,0.5,54.78,80.24,109.69,-29.45,8429.73,8255.45,8081.17
21-10-2025,28-10-2025,AMBUJACEM,Non-Hld,568,600,565.95,0.37,634.05,11.63,0.57,46.87,-2.69,-2.6,-0.09,584.56,570.35,556.14
21-10-2025,28-10-2025,ANGELONE,Non-Hld,2488,2400,2279.5,9.15,2520.5,1.31,0.88,69.38,48.56,10.39,38.17,2550.92,2293.1,2035.27
21-10-2025,28-10-2025,APLAPOLLO,Non-Hld,1755,1700,1630.1,7.67,1769.9,0.85,0.55,62.05,18.85,18.41,0.44,1776.16,1721.02,1665.88
21-10-2025,28-10-2025,APOLLOHOSP,Non-Hld,8010,8000,7847.1,2.08,8152.9,1.79,0.74,69.38,69.38,25,44.38,8025.4,7680.9,7336.4
21-10-2025,28-10-2025,ASHOKLEY,Non-Hld,136.27,140,134.55,1.28,145.45,6.74,0.36,48.67,0.18,1,-0.82,144.48,139.02,133.55
21-10-2025,28-10-2025,ASIANPAINT,Non-Hld,2500,2400,2293.25,9.02,2506.75,0.27,0.71,63.22,1.36,-22.5,23.86,2512.98,2386.18,2259.38
21-10-2025,28-10-2025,ASTRAL,Non-Hld,1446,1500,1446.7,-0.04,1553.3,7.43,0.5,58.53,6.7,1.29,5.41,1468.44,1412.6,1356.76
21-10-2025,28-10-2025,AUBANK,Non-Hld,861,850,822.9,4.63,877.1,1.87,1.33,78.85,27.37,16.45,10.92,845.03,768.3,691.58
21-10-2025,28-10-2025,AUROPHARMA,Non-Hld,1099,1100,1077.95,1.96,1122.05,2.1,0.63,50.75,5.94,7.54,-1.6,1133.65,1101.3,1068.94
21-10-2025,28-10-2025,AXISBANK,Non-Hld,1233,1160,1086.2,13.52,1233.8,0.07,0.79,69.94,26.24,23.14,3.1,1231.79,1178.92,1126.05
21-10-2025,28-10-2025,BAJAJ-AUTO,Non-Hld,9105.5,9200,8987.95,1.31,9412.05,3.37,0.63,59.13,74.17,46.84,27.33,9246.19,8901.28,8556.36
21-10-2025,28-10-2025,BAJAJFINSV,Non-Hld,2165,2100,2027.1,6.81,2172.9,0.37,1,73.91,26.53,13.26,13.27,2140.39,2046.82,1953.25
21-10-2025,28-10-2025,BAJFINANCE,Non-Hld,1086,1020,952.75,13.99,1087.25,0.12,1.13,74.27,29.01,24.62,4.39,1087.65,1026.8,965.96
21-10-2025,28-10-2025,BANDHANBNK,Non-Hld,165.94,170,163.25,1.65,176.75,6.52,0.78,52.94,0.05,-0.29,0.34,169.88,162.96,156.03
21-10-2025,28-10-2025,BANKBARODA,Non-Hld,270,270,262.65,2.8,277.35,2.73,0.66,65.43,6.07,5.96,0.11,274.61,261.96,249.3
21-10-2025,28-10-2025,BANKINDIA,Non-Hld,130.1,130,126.2,3.1,133.8,2.85,0.73,66.21,2.66,2.5,0.16,131.12,124.33,117.54
21-10-2025,28-10-2025,BDL,Non-Hld,1540,1600,1526.25,0.91,1673.75,8.69,0.64,51.71,-5.66,-7.71,2.05,1586.46,1528.6,1470.74
21-10-2025,28-10-2025,BEL,Holding,417,420,410.3,1.64,429.7,3.05,0.57,61.74,5.43,5.26,0.17,419.88,407.54,395.19
21-10-2025,28-10-2025,BHARATFORG,Non-Hld,1235.2,1300,1240.9,-0.45,1359.1,10.04,0.53,55.69,10.68,8.99,1.68,1262.9,1223.3,1183.69
21-10-2025,28-10-2025,BHARTIARTL,Non-Hld,2041.6,1960,1876.3,8.81,2043.7,0.11,0.74,72.84,27.96,15.05,12.91,2037.68,1943.44,1849.2
21-10-2025,28-10-2025,BHEL,Non-Hld,234.36,250,233.75,0.27,266.25,13.61,0.49,50.04,1.04,2.14,-1.1,245.53,237.31,229.08
21-10-2025,28-10-2025,BIOCON,Non-Hld,364.3,360,350.4,3.97,369.6,1.46,0.74,60.54,0.75,-1.45,2.19,366.87,352.3,337.73
21-10-2025,28-10-2025,BLUESTARCO,Non-Hld,1959,2000,1939,1.04,2061,5.21,0.58,57.98,14.99,9.45,5.54,1984.41,1919.34,1854.28
21-10-2025,28-10-2025,BOSCHLTD,Non-Hld,39200,39000,38278.1,2.41,39721.9,1.34,0.7,54.37,-133.18,-235.98,102.8,39305.31,38594,37882.69
21-10-2025,28-10-2025,BPCL,Non-Hld,339.1,340,330.15,2.72,349.85,3.18,0.6,57.59,3.34,4.16,-0.81,347.7,337.19,326.69
21-10-2025,28-10-2025,BRITANNIA,Non-Hld,6050,6000,5859.9,3.25,6140.1,1.49,0.77,59.45,22.28,8.47,13.81,6106.72,5945.62,5784.53
21-10-2025,28-10-2025,BSE,Holding,2481,2500,2415.2,2.73,2584.8,4.19,0.75,66.91,74.82,40.78,34.04,2626.91,2268.16,1909.42
21-10-2025,28-10-2025,CAMS,Holding,3833,4000,3805.35,0.73,4194.65,9.44,0.59,49.42,-13.71,-14.95,1.24,3926.12,3829.56,3733.01
21-10-2025,28-10-2025,CANBK,Non-Hld,127.03,130,125.55,1.18,134.45,5.85,0.8,61.25,3.27,3.64,-0.38,130.64,125.07,119.5
21-10-2025,28-10-2025,CDSL,Holding,1601.5,1620,1571,1.95,1669,4.22,0.7,58.6,21.14,13.55,7.6,1664.36,1549.84,1435.33
21-10-2025,28-10-2025,CGPOWER,Holding,737.95,840,732.6,0.74,947.4,28.39,0.54,45.31,1.68,4.43,-2.75,770.86,750.86,730.87
21-10-2025,28-10-2025,CHOLAFIN,Non-Hld,1672,1700,1646.35,1.56,1753.65,4.89,0.58,60.73,32.79,31.24,1.55,1695.17,1628.06,1560.96
21-10-2025,28-10-2025,CIPLA,Non-Hld,1665,1680,1631.75,2.04,1728.25,3.8,0.51,74.22,19.46,4.38,15.08,1631.52,1540.82,1450.12
21-10-2025,28-10-2025,COALINDIA,Holding,390.95,400,389.2,0.45,410.8,5.08,0.67,57.96,0.28,-0.19,0.47,395.09,387,378.92
21-10-2025,28-10-2025,COFORGE,Non-Hld,1732.1,1700,1609.45,7.63,1790.55,3.38,0.69,55.65,13.23,2.37,10.87,1811.81,1672.51,1533.21
21-10-2025,28-10-2025,COLPAL,Non-Hld,2259,2400,2248.5,0.47,2551.5,12.95,0.62,48.98,-14.8,-22.09,7.3,2315.27,2243.64,2172.01
21-10-2025,28-10-2025,CONCOR,Non-Hld,534.4,540,527.95,1.23,552.05,3.31,0.72,47.59,-3.52,-4.5,0.99,541.69,531.5,521.3
21-10-2025,28-10-2025,CROMPTON,Non-Hld,288.65,300,286.6,0.72,313.4,8.58,0.54,39.21,-6.86,-7.99,1.13,302.19,290.5,278.81
21-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3978,4000,3906,1.85,4094,2.92,0.76,56.29,14.13,14.1,0.03,4029.38,3957.48,3885.57
21-10-2025,28-10-2025,CYIENT,Non-Hld,1189.6,1180,1143.7,4.02,1216.3,2.25,0.73,52.44,-5.75,-9.92,4.17,1206.48,1167.97,1129.46
21-10-2025,28-10-2025,DABUR,Non-Hld,504.8,550,506.25,-0.28,593.75,17.63,0.58,51.35,-4.92,-7.68,2.76,516.63,497.17,477.71
21-10-2025,28-10-2025,DALBHARAT,Non-Hld,2184,2300,2180.9,0.15,2419.1,10.77,0.35,32.37,-34.03,-31.53,-2.5,2309.62,2239.18,2168.74
21-10-2025,28-10-2025,DELHIVERY,Non-Hld,475.35,500,473.05,0.49,526.95,10.86,0.62,56.85,2.07,0.45,1.62,483.72,458.85,433.98
21-10-2025,28-10-2025,DIVISLAB,Non-Hld,6562,6000,5409.3,21.31,6590.7,0.44,1.05,69.87,154.46,89.76,64.71,6880.97,6167.28,5453.58
21-10-2025,28-10-2025,DIXON,Non-Hld,16100,17000,15999,0.64,18001,11.81,0.39,36.45,-266.52,-157.3,-109.22,18236.86,17003.5,15770.14
21-10-2025,28-10-2025,DLF,Non-Hld,770.15,800,767.35,0.37,832.65,8.12,0.74,60.66,3.12,-2.92,6.04,778.46,740.25,702.05
21-10-2025,28-10-2025,DMART,Non-Hld,4272,4400,4230.15,0.99,4569.85,6.98,0.37,37.17,-82.81,-77.92,-4.89,4651.6,4380.38,4109.16
21-10-2025,28-10-2025,DRREDDY,Non-Hld,1288.3,1260,1215.65,5.98,1304.35,1.25,0.52,58.07,-2.16,-6.14,3.98,1301.66,1256.34,1211.03
21-10-2025,28-10-2025,EICHERMOT,Non-Hld,7025,7000,6866.8,2.31,7133.2,1.55,0.78,62.91,98.96,121.93,-22.97,7074.15,6967.28,6860.4
21-10-2025,28-10-2025,ETERNAL,Non-Hld,338,350,335.35,0.8,364.65,7.89,0.52,52.02,4.97,5.87,-0.89,355.93,338.04,320.15
21-10-2025,28-10-2025,EXIDEIND,Non-Hld,399,400,390.45,2.19,409.55,2.65,0.71,49.56,-1.44,-1.71,0.27,405.56,396.79,388.03
21-10-2025,28-10-2025,FEDERALBNK,Non-Hld,227.45,225,218.5,4.1,231.5,1.79,1.07,79.89,7.08,4.38,2.7,227.65,204.01,180.37
21-10-2025,28-10-2025,FORTIS,Non-Hld,1098,1100,1072.6,2.37,1127.4,2.68,0.86,70.49,39.08,35.63,3.45,1146.89,1031.57,916.26
21-10-2025,28-10-2025,GAIL,Non-Hld,178.3,180,175.15,1.8,184.85,3.68,0.58,51.6,0.3,0.24,0.06,181.21,177.2,173.2
21-10-2025,28-10-2025,GLENMARK,Non-Hld,1863.3,2000,1853.65,0.53,2146.35,15.2,0.46,29.88,-41.63,-32,-9.63,2042.24,1936.97,1831.7
21-10-2025,28-10-2025,GMRAIRPORT,Non-Hld,92.02,95,91.35,0.74,98.65,7.21,0.53,59.66,0.58,0.28,0.3,92.3,89.41,86.53
21-10-2025,28-10-2025,GODREJCP,Non-Hld,1130,1200,1132.15,-0.18,1267.85,12.2,0.63,39.63,-24.38,-26.52,2.14,1197.94,1145.42,1092.91
21-10-2025,28-10-2025,GODREJPROP,Non-Hld,2289,2100,1906.25,20.08,2293.75,0.21,1,71.49,55.27,26.7,28.58,2281.62,2084.01,1886.4
21-10-2025,28-10-2025,GRASIM,Non-Hld,2873,2900,2834.45,1.37,2965.55,3.23,0.64,60.87,12.87,5.16,7.71,2870.29,2802.88,2735.48
21-10-2025,28-10-2025,HAL,Non-Hld,4852,5000,4817.8,0.71,5182.2,6.81,0.52,58.23,48.24,51.53,-3.29,4909.54,4807.09,4704.65
21-10-2025,28-10-2025,HAVELLS,Non-Hld,1485,1600,1479.95,0.35,1720.05,15.83,0.59,42.3,-18.75,-19.09,0.33,1552.54,1497.63,1442.73
21-10-2025,28-10-2025,HCLTECH,Non-Hld,1486.5,1520,1473.4,0.89,1566.6,5.39,0.53,58.8,13.98,5.79,8.2,1531.34,1440.35,1349.37
21-10-2025,28-10-2025,HDFCAMC,Non-Hld,5703.5,6000,5708.65,-0.09,6291.35,10.31,0.44,52.66,10.11,-4.5,14.61,5873.86,5650.45,5427.04
21-10-2025,28-10-2025,HDFCBANK,Non-Hld,1004,1000,983.05,2.14,1016.95,1.29,0.78,72.77,8.68,4.19,4.49,1010.41,973.37,936.33
21-10-2025,28-10-2025,HDFCLIFE,Non-Hld,743.5,800,741.7,0.25,858.3,15.45,0.47,41.99,-6.91,-5.96,-0.95,774.57,755.23,735.89
21-10-2025,28-10-2025,HEROMOTOCO,Non-Hld,5631,5600,5470.85,2.93,5729.15,1.75,0.77,67.42,101.09,104.99,-3.9,5720.82,5496.72,5272.63
21-10-2025,28-10-2025,HFCL,Non-Hld,76.95,80,76.15,1.06,83.85,8.97,0.52,56.45,0.74,0.54,0.2,78.13,75.14,72.16
21-10-2025,28-10-2025,HINDALCO,Non-Hld,784.3,800,777.35,0.9,822.65,4.89,0.67,64.43,11.36,11.37,-0.01,792.83,765.9,738.97
21-10-2025,28-10-2025,HINDPETRO,Non-Hld,453.05,450,435.15,4.12,464.85,2.61,0.57,65.76,11.23,12.21,-0.98,468.27,444.54,420.8
21-10-2025,28-10-2025,HINDUNILVR,Non-Hld,2588,2700,2574.95,0.51,2825.05,9.16,0.46,57.64,1.94,-8.99,10.93,2597.57,2534.31,2471.05
21-10-2025,28-10-2025,HINDZINC,Non-Hld,482.95,500,477.85,1.07,522.15,8.12,0.42,51.55,11.66,13.95,-2.29,524,486.79,449.57
21-10-2025,28-10-2025,HUDCO,Non-Hld,227.99,230,222.7,2.38,237.3,4.09,0.49,52.32,1.62,2.33,-0.71,236.8,228.53,220.26
21-10-2025,28-10-2025,ICICIBANK,Non-Hld,1381.3,1400,1369.55,0.86,1430.45,3.56,0.52,46.62,-0.1,-4.3,4.21,1421.06,1380,1338.93
21-10-2025,28-10-2025,ICICIGI,Non-Hld,2007,1900,1793.6,11.9,2006.4,-0.02,1.31,64.38,28.35,13.82,14.53,2024.89,1911.32,1797.74
21-10-2025,28-10-2025,ICICIPRULI,Non-Hld,595.55,620,594.05,0.26,645.95,8.47,0.47,47.53,-2.93,-3.56,0.64,604.56,595.12,585.69
21-10-2025,28-10-2025,IDEA,Non-Hld,9.04,10,8.85,2.15,11.15,23.35,0.6,59.56,0.31,0.34,-0.04,9.32,8.69,8.06
21-10-2025,28-10-2025,IDFCFIRSTB,Non-Hld,76.66,75,72.35,5.96,77.65,1.3,0.99,68.4,1.09,0.6,0.49,76.51,71.81,67.11
21-10-2025,28-10-2025,IEX,Holding,139.1,150,138.1,0.73,161.9,16.4,0.58,47.03,-2.05,-2.07,0.01,144.55,139.21,133.86
21-10-2025,28-10-2025,IGL,Non-Hld,207.5,220,206.45,0.51,233.55,12.56,0.54,43.67,-0.14,0.64,-0.78,220.13,210.67,201.22
21-10-2025,28-10-2025,IIFL,Non-Hld,498,500,485.35,2.61,514.65,3.35,0.7,64.44,13.85,11.07,2.78,524.27,472.43,420.58
21-10-2025,28-10-2025,INDHOTEL,Non-Hld,742.8,800,744.65,-0.24,855.35,15.16,0.54,51.77,-5.25,-8.22,2.97,751.04,731.12,711.2
21-10-2025,28-10-2025,INDIANB,Non-Hld,811.5,800,778.15,4.29,821.85,1.28,1.01,75.94,27.77,24.73,3.04,821.44,756.33,691.22
21-10-2025,28-10-2025,INDIGO,Holding,5915,5800,5642,4.84,5958,0.73,0.81,61.18,42.64,11.7,30.94,5942.81,5732.7,5522.59
21-10-2025,28-10-2025,INDUSINDBK,Non-Hld,757,800,756,0.14,844,11.5,0.95,53.98,0.34,-2.29,2.63,769.1,744.99,720.89
21-10-2025,28-10-2025,INDUSTOWER,Non-Hld,359.9,350,334.85,7.49,365.15,1.46,0.73,58.29,-0.21,-0.66,0.45,363.5,351.25,339
21-10-2025,28-10-2025,INFY,Non-Hld,1471,1560,1444.65,1.83,1675.35,13.9,0.4,48.12,-6.02,-4.71,-1.31,1519.44,1472.95,1426.45
21-10-2025,28-10-2025,INOXWIND,Non-Hld,149.2,150,144.75,3.08,155.25,4.06,0.49,56.56,0.5,-0.13,0.63,152.55,144.33,136.1
21-10-2025,28-10-2025,IOC,Non-Hld,154,155,150.9,2.06,159.1,3.32,0.72,62.88,2.41,2.61,-0.21,157.99,151.7,145.4
21-10-2025,28-10-2025,IRCTC,Holding,716.5,750,710.65,0.83,789.35,10.17,0.47,51.95,-0.35,-2.03,1.68,725.6,711.64,697.67
21-10-2025,28-10-2025,IREDA,Non-Hld,153,160,151.6,0.93,168.4,10.07,0.43,53.28,0.72,0.64,0.08,156.43,151.56,146.7
21-10-2025,28-10-2025,IRFC,Non-Hld,125.05,130,123.7,1.1,136.3,9,0.44,49.42,-0.33,-0.31,-0.02,127.42,124.98,122.54
21-10-2025,28-10-2025,ITC,Non-Hld,412.5,410,404.05,2.1,415.95,0.84,0.79,59.98,0.36,-1.29,1.65,412.72,403.51,394.3
21-10-2025,28-10-2025,JINDALSTEL,Non-Hld,1005,1100,1005.45,-0.04,1194.55,18.87,0.46,45.87,-5.58,-0.73,-4.85,1081.46,1033.01,984.57
21-10-2025,28-10-2025,JIOFIN,Non-Hld,311.2,320,308.45,0.9,331.55,6.54,0.55,53.94,-0.03,-1.23,1.21,317.46,305.64,293.82
21-10-2025,28-10-2025,JSWENERGY,Non-Hld,527.45,560,522.1,1.03,597.9,13.36,0.35,45.58,2.2,4.16,-1.96,553.58,537.48,521.39
21-10-2025,28-10-2025,JSWSTEEL,Non-Hld,1153,1200,1144.3,0.77,1255.7,8.91,0.6,54.92,14.5,18.05,-3.54,1178.59,1152.38,1126.16
21-10-2025,28-10-2025,JUBLFOOD,Non-Hld,590.85,640,590.35,0.09,689.65,16.73,0.42,36.99,-11.46,-10.66,-0.8,634.5,606.23,577.96
21-10-2025,28-10-2025,KALYANKJIL,Non-Hld,491.3,500,482.95,1.73,517.05,5.25,0.54,51.64,-3.63,-7.29,3.66,505.79,478.02,450.26
21-10-2025,28-10-2025,KAYNES,Non-Hld,6860,7000,6715.15,2.16,7284.85,6.2,0.42,44.72,-1.5,64.71,-66.21,7594.76,7148.68,6702.59
21-10-2025,28-10-2025,KEI,Non-Hld,4139,4400,4138.05,0.03,4661.95,12.64,0.4,49.14,39.49,55.12,-15.64,4390.04,4173.43,3956.82
21-10-2025,28-10-2025,KFINTECH,Holding,1120.7,1200,1113.7,0.63,1286.3,14.78,0.51,57.1,8.47,0.9,7.57,1149.12,1084.24,1019.36
21-10-2025,28-10-2025,KOTAKBANK,Non-Hld,2192,2100,1987.3,10.31,2212.7,0.95,0.99,70.39,49.65,41.11,8.54,2257.37,2109.82,1962.26
21-10-2025,28-10-2025,KPITTECH,Non-Hld,1153.5,1200,1141.7,1.04,1258.3,9.09,0.61,41.24,-20.4,-20.01,-0.39,1250.83,1173.24,1095.65
21-10-2025,28-10-2025,LAURUSLABS,Non-Hld,924.95,900,854.55,8.24,945.45,2.22,0.64,65.65,7.42,1.67,5.75,927.69,876.74,825.78
21-10-2025,28-10-2025,LICHSGFIN,Non-Hld,573.7,600,570.95,0.49,629.05,9.65,0.72,53.01,-0.06,-0.31,0.26,582.62,570.68,558.74
21-10-2025,28-10-2025,LICI,Non-Hld,892,900,879.1,1.47,920.9,3.24,0.45,48.88,0.9,2.28,-1.38,912.9,896.27,879.64
21-10-2025,28-10-2025,LODHA,Non-Hld,1181.2,1200,1161.8,1.67,1238.2,4.83,0.59,53.61,-3.3,-12.01,8.71,1207.95,1155.65,1103.35
21-10-2025,28-10-2025,LT,Non-Hld,3887,3800,3704.4,4.93,3895.6,0.23,0.58,70.25,60.9,48.51,12.4,3897.75,3750.52,3603.29
21-10-2025,28-10-2025,LTF,Non-Hld,267.5,270,262.6,1.87,277.4,3.71,0.9,64.98,8.85,9.02,-0.18,276.93,257.57,238.22
21-10-2025,28-10-2025,LTIM,Non-Hld,5545.5,5700,5505.2,0.74,5894.8,6.3,0.55,63.3,95.98,69.1,26.88,5722.94,5353.48,4984.01
21-10-2025,28-10-2025,LUPIN,Non-Hld,1941,2000,1930.65,0.54,2069.35,6.62,0.61,47.32,-6.91,-5.84,-1.07,2001.01,1949.64,1898.26
21-10-2025,28-10-2025,M%26M,Non-Hld,3606,3700,3586.85,0.54,3813.15,5.75,0.56,61.64,32.33,18.62,13.71,3649.23,3501.03,3352.83
21-10-2025,28-10-2025,MANAPPURAM,Non-Hld,285.9,290,282.4,1.24,297.6,4.1,0.54,50.55,1.12,1.87,-0.75,295.31,286.59,277.88
21-10-2025,28-10-2025,MANKIND,Non-Hld,2441.3,2500,2423.9,0.72,2576.1,5.53,0.37,41.84,-22.97,-23.84,0.87,2536.11,2468.93,2401.74
21-10-2025,28-10-2025,MARICO,Non-Hld,720.8,740,717.2,0.51,762.8,5.83,0.7,53.42,1.78,-0.59,2.37,731.54,711.89,692.23
21-10-2025,28-10-2025,MARUTI,Non-Hld,16335,16200,15946.8,2.44,16453.2,0.73,0.53,68.53,318.5,358.69,-40.19,16510.22,16168.4,15826.58
21-10-2025,28-10-2025,MAXHEALTH,Non-Hld,1204.1,1240,1199.35,0.4,1280.65,6.36,0.89,60.34,7.43,-3.6,11.03,1213.71,1146.98,1080.25
21-10-2025,28-10-2025,MAZDOCK,Non-Hld,2824.9,3000,2786,1.4,3214,13.78,0.44,48.8,-1.9,3.76,-5.66,2951.29,2850.36,2749.44
21-10-2025,28-10-2025,MCX,Holding,9169,10000,9180.9,-0.12,10819.1,18,0.68,68.53,379.65,300.22,79.43,9719.12,8535.92,7352.73
21-10-2025,28-10-2025,MFSL,Non-Hld,1540.9,1640,1530.85,0.66,1749.15,13.52,0.6,41.68,-7.37,-1.24,-6.13,1630.87,1579.16,1527.45
21-10-2025,28-10-2025,MOTHERSON,Holding,105.25,110,104.65,0.58,115.35,9.6,0.49,52.51,0.65,0.9,-0.24,109.71,105.64,101.58
21-10-2025,28-10-2025,MPHASIS,Non-Hld,2740,2800,2705.5,1.28,2894.5,5.64,0.59,46.05,-19.68,-18.62,-1.06,2842.26,2743.56,2644.86
21-10-2025,28-10-2025,MUTHOOTFIN,Non-Hld,3274,3200,3092,5.89,3308,1.04,1.01,65.06,100.9,103.06,-2.16,3373.91,3185.36,2996.81
21-10-2025,28-10-2025,NATIONALUM,Non-Hld,226.65,230,222.3,1.96,237.7,4.88,0.7,64.97,6.02,6.02,0,236.11,218.38,200.66
21-10-2025,28-10-2025,NAUKRI,Non-Hld,1315.9,1400,1323.2,-0.55,1476.8,12.23,0.51,42.7,-11.35,-8.73,-2.62,1394.94,1342.9,1290.87
21-10-2025,28-10-2025,NBCC,Non-Hld,112.59,115,111.55,0.94,118.45,5.21,0.53,55.12,1.28,1.29,-0.01,115.68,111.03,106.38
21-10-2025,28-10-2025,NCC,Non-Hld,207.7,210,205.2,1.22,214.8,3.42,0.43,49.5,-0.82,-1.02,0.21,213.47,208.47,203.48
21-10-2025,28-10-2025,NESTLEIND,Non-Hld,1285,1200,1110.05,15.77,1289.95,0.39,1.04,72.42,24.66,11.95,12.71,1289.77,1198.75,1107.72
21-10-2025,28-10-2025,NHPC,Non-Hld,86.38,90,86.3,0.1,93.7,8.48,0.36,53.42,0.67,0.82,-0.15,87.81,86.3,84.8
21-10-2025,28-10-2025,NMDC,Non-Hld,75.69,80,75.15,0.72,84.85,12.11,0.48,49.71,0.32,0.66,-0.34,78.34,76.36,74.38
21-10-2025,28-10-2025,NTPC,Non-Hld,341.65,345,339,0.79,351,2.74,0.38,56.29,1.57,1.5,0.07,345.86,340.16,334.46
21-10-2025,28-10-2025,NUVAMA,Non-Hld,7250,7400,7123.6,1.78,7676.4,5.89,0.51,65.84,176.69,138.55,38.14,7647.79,6786.45,5925.11
21-10-2025,28-10-2025,NYKAA,Non-Hld,257.2,260,252.95,1.69,267.05,3.83,0.72,57.39,6.54,6.78,-0.24,275.27,250.44,225.6
21-10-2025,28-10-2025,OBEROIRLTY,Non-Hld,1698,1700,1662.85,2.12,1737.15,2.31,0.8,62.97,11.73,-2.4,14.13,1706.57,1619.35,1532.14
21-10-2025,28-10-2025,OFSS,Non-Hld,8625,9000,8562.5,0.73,9437.5,9.43,0.43,42.64,-18.98,42.54,-61.53,9461.14,8897.95,8334.76
21-10-2025,28-10-2025,OIL,Non-Hld,406,420,402.75,0.81,437.25,7.7,0.45,44.97,0.94,2.19,-1.25,424.5,414.06,403.61
21-10-2025,28-10-2025,ONGC,Non-Hld,247.85,250,245.55,0.94,254.45,2.67,0.45,63.87,2.93,2.56,0.37,250.96,243.56,236.15
21-10-2025,28-10-2025,PAGEIND,Non-Hld,41615,45000,41451.7,0.4,48548.3,16.67,0.35,44.21,-705.15,-817.8,112.66,43023.78,41607.75,40191.72
21-10-2025,28-10-2025,PATANJALI,Non-Hld,589,600,580.9,1.4,619.1,5.12,0.42,46.26,-2.56,-2.48,-0.09,604.83,591.41,577.99
21-10-2025,28-10-2025,PAYTM,Non-Hld,1306.8,1300,1259.55,3.76,1340.45,2.58,0.97,68.87,29.11,18.58,10.53,1336.64,1214.1,1091.56
21-10-2025,28-10-2025,PERSISTENT,Non-Hld,5797,5500,5160.2,12.35,5839.8,0.74,1.18,66.41,137.66,60.85,76.81,5946.82,5313.2,4679.58
21-10-2025,28-10-2025,PETRONET,Non-Hld,278.8,270,258.3,7.94,281.7,1.05,1,49.93,0.23,0.38,-0.15,287.4,278.02,268.64
21-10-2025,28-10-2025,PFC,Holding,399,410,395.75,0.83,424.25,6.33,0.65,45.59,-1.2,-0.17,-1.03,414.83,404.39,393.95
21-10-2025,28-10-2025,PGEL,Non-Hld,585,600,572.45,2.2,627.55,7.28,0.7,58.18,4.84,-3.12,7.96,607.85,546.48,485.1
21-10-2025,28-10-2025,PHOENIXLTD,Non-Hld,1649.9,1700,1628.75,1.3,1771.25,7.36,0.73,59.88,28.6,23.32,5.28,1699.15,1607.19,1515.23
21-10-2025,28-10-2025,PIDILITIND,Non-Hld,1530,1550,1517.5,0.83,1582.5,3.44,0.75,56.3,2.65,-3.34,5.99,1542.82,1499.16,1455.5
