Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend,RSI_change,RSI_pct_change,RSI_trend,MACD_change,MACD_pct_change,MACD_trend,MACD_Signal_change,MACD_Signal_pct_change,MACD_Signal_trend,MACD_Hist_change,MACD_Hist_pct_change,MACD_Hist_trend,BB_HI_change,BB_HI_pct_change,BB_HI_trend,BB_MID_change,BB_MID_pct_change,BB_MID_trend,BB_LO_change,BB_LO_pct_change,BB_LO_trend
24-10-2025,28-10-2025,KALYANKJIL,Non-Hld,495.75,500,488.55,1.47,511.45,3.17,0.59,53.35,-3.01,-7.2,4.19,507.47,478.79,450.12,0.9,0.181873295,up,0,0,unchanged,6.65,1.379954347,up,-6.65,-1.283535997,down,0.07,13.46153846,up,0.17,0.319669049,up,1.63,-35.12931034,up,1.01,-12.30207065,up,0.62,17.36694678,up,-0.84,-0.165253487,down,0.11,0.022979861,up,1.06,0.236048635,up
03-10-2025,28-10-2025,KAYNES,Non-Hld,7285,7000,6408.6,13.68,7591.4,4.21,0.78,61,190.14,233.34,-43.2,7464.5,7173.92,6883.35,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,KAYNES,Non-Hld,7515.5,7000,6284.15,19.6,7715.85,2.67,0.79,65.91,198.72,226.42,-27.7,7480.03,7205.18,6930.32,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,KAYNES,Non-Hld,7584,7000,6260.9,21.14,7739.1,2.05,0.61,68.69,213.27,223.79,-10.52,7544.56,7232.75,6920.94,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,KAYNES,Non-Hld,7170,7400,6839.8,4.83,7960.2,11.03,0.52,53.65,190,217.03,-27.03,7543.82,7237.18,6930.53,-115,-1.578586136,down,400,5.714285714,up,431.2,6.728458634,up,368.8,4.858128935,up,-0.26,-33.33333333,down,-7.35,-12.04918033,down,-0.14,-0.073629957,down,-16.31,-6.989800291,down,16.17,-37.43055556,up,79.32,1.062629781,up,63.26,0.881805206,up,47.18,0.685422069,up
09-10-2025,28-10-2025,KAYNES,Non-Hld,7100,7000,6469.25,9.75,7530.75,6.07,0.48,51.08,162.71,206.17,-43.45,7543.63,7237.42,6931.22,-415.5,-5.52857428,down,0,0,unchanged,185.1,2.945505757,up,-185.1,-2.398957989,down,-0.31,-39.24050633,down,-14.83,-22.50037931,down,-36.01,-18.12097424,down,-20.25,-8.943556223,down,-15.75,56.85920578,down,63.6,0.85026397,up,32.24,0.447455858,up,0.9,0.012986413,up
10-10-2025,28-10-2025,KAYNES,Non-Hld,7098,7000,6496.2,9.27,7503.8,5.72,0.49,51.06,139.44,192.82,-53.38,7544.22,7236.5,6928.78,-486,-6.408227848,down,0,0,unchanged,235.3,3.75824562,up,-235.3,-3.040405215,down,-0.12,-19.67213115,down,-17.63,-25.66603581,down,-73.83,-34.61808975,down,-30.97,-13.83886679,down,-42.86,407.4144487,down,-0.34,-0.004506558,down,3.75,0.051847499,up,7.84,0.11327941,up
13-10-2025,28-10-2025,KAYNES,Non-Hld,6865,7000,6548.8,4.83,7451.2,8.54,0.43,43.65,98.59,173.97,-75.38,7572.58,7219.85,6867.12,-305,-4.253835425,down,-400,-5.405405405,down,-291,-4.254510366,down,-509,-6.394311701,down,-0.09,-17.30769231,down,-10,-18.63932898,down,-91.41,-48.11052632,down,-43.06,-19.84057504,down,-48.35,178.8753237,down,28.76,0.381239213,up,-17.33,-0.23945791,down,-63.41,-0.914937241,down
14-10-2025,28-10-2025,KAYNES,Non-Hld,6892,7000,6544,5.32,7456,8.19,0.43,45.97,71.25,153.43,-82.18,7584.93,7208.9,6832.87,-208,-2.929577465,down,0,0,unchanged,74.75,1.155466244,up,-74.75,-0.992597019,down,-0.05,-10.41666667,down,-5.11,-10.00391543,down,-91.46,-56.21043574,down,-52.74,-25.58083135,down,-38.73,89.13693901,down,41.3,0.547481783,up,-28.52,-0.394063078,down,-98.35,-1.41894212,down
15-10-2025,28-10-2025,KAYNES,Non-Hld,6965,7000,6596.25,5.6,7403.75,6.3,0.43,47.5,52.81,133.31,-80.5,7589.21,7197.68,6806.14,-133,-1.873767258,down,0,0,unchanged,100.05,1.540131154,up,-100.05,-1.333324449,down,-0.06,-12.24489796,down,-3.56,-6.972189581,down,-86.63,-62.12707975,down,-59.51,-30.86298102,down,-27.12,50.80554515,down,44.99,0.596350584,up,-38.82,-0.536447178,down,-122.64,-1.770008573,down
16-10-2025,28-10-2025,KAYNES,Non-Hld,6990,7000,6607.3,5.8,7392.7,5.77,0.41,48.59,40.39,114.72,-74.33,7584.85,7184.38,6783.9,125,1.820830299,up,0,0,unchanged,58.5,0.893293428,up,-58.5,-0.785108439,down,-0.02,-4.651162791,down,4.94,11.31729668,up,-58.2,-59.03235622,down,-59.25,-34.05759614,down,1.05,-1.392942425,up,12.27,0.162031963,up,-35.47,-0.491284445,down,-83.22,-1.211861741,down
17-10-2025,28-10-2025,KAYNES,Non-Hld,7014.5,7000,6632.7,5.76,7367.3,5.03,0.41,49.53,32.39,98.26,-65.87,7580.21,7173.95,6767.69,122.5,1.777423099,up,0,0,unchanged,88.7,1.355440098,up,-88.7,-1.189645923,down,-0.02,-4.651162791,down,3.56,7.744180988,up,-38.86,-54.54035088,down,-55.17,-35.95776576,down,16.31,-19.84667802,up,-4.72,-0.062228656,down,-34.95,-0.484817379,down,-65.18,-0.953918339,down
20-10-2025,28-10-2025,KAYNES,Non-Hld,6871,7000,6684.65,2.79,7315.35,6.47,0.41,44.55,13.27,81.26,-67.99,7587.88,7159.5,6731.12,-94,-1.349605169,down,0,0,unchanged,88.4,1.340155391,up,-88.4,-1.193989532,down,-0.02,-4.651162791,down,-2.95,-6.210526316,down,-39.54,-74.8721833,down,-52.05,-39.04433276,down,12.51,-15.54037267,up,-1.33,-0.017524881,down,-38.18,-0.5304487,down,-75.02,-1.102240036,down
21-10-2025,28-10-2025,KAYNES,Non-Hld,6860,7000,6715.15,2.16,7284.85,6.2,0.42,44.72,-1.5,64.71,-66.21,7594.76,7148.68,6702.59,-130,-1.859799714,down,0,0,unchanged,107.85,1.632285502,up,-107.85,-1.45887159,down,0.01,2.43902439,up,-3.87,-7.96460177,down,-41.89,-103.7137905,down,-50.01,-43.59309623,down,8.12,-10.92425669,up,9.91,0.130655188,up,-35.7,-0.496911355,down,-81.31,-1.198573092,down
23-10-2025,28-10-2025,KAYNES,Non-Hld,6700,7000,6657.35,0.64,7342.65,9.59,0.36,39.89,-26.06,46.55,-72.61,7605.41,7121.78,6638.14,-314.5,-4.483569748,down,0,0,unchanged,24.65,0.371643524,up,-24.65,-0.334586619,down,-0.05,-12.19512195,down,-9.64,-19.46295175,down,-58.45,-180.4569312,down,-51.71,-52.62568695,down,-6.74,10.23227569,down,25.2,0.332444616,up,-52.17,-0.727214436,down,-129.55,-1.914242526,down
24-10-2025,28-10-2025,KAYNES,Non-Hld,6690,7000,6659.45,0.46,7340.55,9.72,0.39,39.47,-35.07,49.94,-85,7576.92,7083.53,6590.13,-181,-2.634259933,down,0,0,unchanged,-25.2,-0.376983088,down,25.2,0.344481125,up,-0.02,-4.87804878,down,-5.08,-11.40291807,down,-48.34,-364.2803316,down,-31.32,-38.54294856,down,-17.01,25.01838506,down,-10.96,-0.144440871,down,-75.97,-1.061107619,down,-140.99,-2.094599413,down
03-10-2025,28-10-2025,KEI,Non-Hld,4048.5,4200,3937.35,2.83,4462.65,10.23,0.44,48.81,24.51,45.4,-20.89,4208.56,4098.77,3988.99,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,KEI,Non-Hld,4141.4,4200,3936,5.22,4464,7.79,0.43,55.93,26.95,41.71,-14.76,4210.41,4103.48,3996.54,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
