Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,BB_LO_chg,BB_LO_pct_chg,BB_LO_trend,BB-FnO
28-Oct-25,28-Oct-25,EICHERMOT,Non-Hld,6985.5,143,2.09,up,6200,down,5363.45,-1452.55,-21.31,down,30.24,up,7036.55,-147.45,-2.05,down,0.73,down,0.91,up,58.79,up,63.29,down,90.21,down,-26.91,up,7063.68,-11.23,-0.16,down,6947.2,-6.2,-0.09,down,6830.72,-1.17,-0.02,down,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,ETERNAL,Non-Hld,328.2,,,unchanged,320,unchanged,295.95,,,unchanged,10.9,unchanged,344.05,,,unchanged,4.83,unchanged,0.63,unchanged,53.41,unchanged,3.26,unchanged,4.94,unchanged,-1.68,unchanged,340.94,,,unchanged,329.44,,,unchanged,317.93,,,unchanged,Volatile Wide Range (BB within Res-Support)
06-Oct-25,28-Oct-25,ETERNAL,Non-Hld,335.6,,,unchanged,320,unchanged,294.35,,,unchanged,14.02,unchanged,345.65,,,unchanged,3,unchanged,0.62,unchanged,59.24,unchanged,3.51,unchanged,4.65,unchanged,-1.14,unchanged,341.5,,,unchanged,329.73,,,unchanged,317.97,,,unchanged,Volatile Wide Range (BB within Res-Support)
07-Oct-25,28-Oct-25,ETERNAL,Non-Hld,337.85,9.65,2.94,up,320,unchanged,293.6,-2.35,-0.79,down,15.08,up,346.4,2.35,0.68,up,2.54,down,0.72,up,61.4,up,3.89,up,4.5,down,-0.61,up,342.43,1.49,0.44,up,330.14,0.7,0.21,up,317.86,-0.07,-0.02,down,Volatile Wide Range (BB within Res-Support)
08-Oct-25,28-Oct-25,ETERNAL,Non-Hld,341.15,5.55,1.65,up,320,unchanged,291.85,-2.5,-0.85,down,16.9,up,348.15,2.5,0.72,up,2.06,down,0.73,up,64.21,up,4.44,up,4.49,down,-0.05,up,344.01,2.51,0.73,up,330.94,1.21,0.37,up,317.87,-0.1,-0.03,down,Volatile Wide Range (BB within Res-Support)
09-Oct-25,28-Oct-25,ETERNAL,Non-Hld,345.5,7.65,2.26,up,335,up,313.15,19.55,6.66,up,10.34,down,356.85,10.45,3.02,up,3.29,up,0.7,down,66.85,up,5.13,up,4.62,up,0.52,up,346.15,3.72,1.09,up,332,1.86,0.56,up,317.84,-0.02,-0.01,down,Volatile Wide Range (BB within Res-Support)
10-Oct-25,28-Oct-25,ETERNAL,Non-Hld,348.4,7.25,2.13,up,335,up,312.55,20.7,7.09,up,11.48,down,357.45,9.3,2.67,up,2.6,up,0.74,up,68.66,up,5.84,up,4.86,up,0.98,up,348.7,4.69,1.36,up,333,2.06,0.62,up,317.31,-0.56,-0.18,down,Volatile Wide Range (BB within Res-Support)
13-Oct-25,28-Oct-25,ETERNAL,Non-Hld,348.3,2.8,0.81,up,335,unchanged,312.9,-0.25,-0.08,down,11.32,up,357.1,0.25,0.07,up,2.53,down,0.76,up,68.69,up,6.33,up,5.15,up,1.17,up,350.45,4.3,1.24,up,334.35,2.35,0.71,up,318.25,0.41,0.13,up,Volatile Wide Range (BB within Res-Support)
14-Oct-25,28-Oct-25,ETERNAL,Non-Hld,347,-1.4,-0.4,down,335,unchanged,312.15,-0.4,-0.13,down,11.17,down,357.85,0.4,0.11,up,3.13,up,0.72,down,67.77,down,6.59,up,5.44,up,1.15,up,351.85,3.15,0.9,up,335.58,2.58,0.77,up,319.3,1.99,0.63,up,Volatile Wide Range (BB within Res-Support)
15-Oct-25,28-Oct-25,ETERNAL,Non-Hld,355.4,7.1,2.04,up,335,unchanged,307.4,-5.5,-1.76,down,15.62,up,362.6,5.5,1.54,up,2.03,down,0.7,down,72.17,up,7.25,up,5.8,up,1.45,up,354.65,4.2,1.2,up,336.93,2.58,0.77,up,319.2,0.95,0.3,up,Volatile Wide Range (BB within Res-Support)
16-Oct-25,28-Oct-25,ETERNAL,Non-Hld,340.5,-6.5,-1.87,down,350,up,328.05,15.9,5.09,up,3.8,down,371.95,14.1,3.94,up,9.24,up,0.62,down,63.04,down,7.17,up,6.08,up,1.09,down,355.77,3.92,1.11,up,337.91,2.33,0.69,up,320.04,0.74,0.23,up,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,ETERNAL,Non-Hld,342.75,-12.65,-3.56,down,350,up,335.8,28.4,9.24,up,2.07,down,364.2,1.6,0.44,up,6.26,up,0.56,down,56.84,down,6.6,down,6.18,up,0.42,down,356.13,1.48,0.42,up,338.15,1.22,0.36,up,320.16,0.96,0.3,up,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,ETERNAL,Non-Hld,338.45,-2.05,-0.6,down,350,unchanged,335.05,7,2.13,up,1.02,down,364.95,-7,-1.88,down,7.83,down,0.52,down,52.07,down,5.73,down,6.09,up,-0.36,down,356.2,0.43,0.12,up,338.23,0.32,0.09,up,320.26,0.22,0.07,up,Neutral (BB_MID Between Res-Sup)
21-Oct-25,28-Oct-25,ETERNAL,Non-Hld,338,-4.75,-1.39,down,350,unchanged,335.35,-0.45,-0.13,down,0.8,down,364.65,0.45,0.12,up,7.89,up,0.52,down,52.02,down,4.97,down,5.87,down,-0.89,down,355.93,-0.2,-0.06,down,338.04,-0.11,-0.03,down,320.15,-0.01,0,down,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,ETERNAL,Non-Hld,328,-10.45,-3.09,down,350,unchanged,327.6,-7.45,-2.22,down,0.12,down,372.4,7.45,2.04,up,13.54,up,0.46,down,42.96,down,3.55,down,5.4,down,-1.86,down,355.92,-0.28,-0.08,down,337.54,-0.69,-0.2,down,319.16,-1.1,-0.34,down,Neutral (BB_MID Between Res-Sup)
24-Oct-25,28-Oct-25,ETERNAL,Non-Hld,326.5,-11.5,-3.4,down,350,unchanged,326.85,-8.5,-2.53,down,-0.11,down,373.15,8.5,2.33,up,14.29,up,0.5,down,41.56,down,3.19,down,5.98,up,-2.79,down,356.06,0.13,0.04,up,337.08,-0.96,-0.28,down,318.1,-2.05,-0.64,down,Neutral (BB_MID Between Res-Sup)
27-Oct-25,28-Oct-25,ETERNAL,Non-Hld,333.35,5.35,1.63,up,350,unchanged,333.65,6.05,1.85,up,-0.09,down,366.35,-6.05,-1.62,down,9.9,down,0.48,up,48.84,up,1.77,down,4.17,down,-2.4,down,356.07,0.15,0.04,up,337.15,-0.39,-0.12,down,318.23,-0.93,-0.29,down,Neutral (BB_MID Between Res-Sup)
28-Oct-25,28-Oct-25,ETERNAL,Non-Hld,335,8.5,2.6,up,350,unchanged,334.55,7.7,2.36,up,0.13,up,365.45,-7.7,-2.06,down,9.09,down,0.47,down,49.69,up,1.45,down,3.63,down,-2.18,up,355.3,-0.76,-0.21,down,337.83,0.75,0.22,up,320.36,2.26,0.71,up,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,398,,,unchanged,400,unchanged,380.15,,,unchanged,4.7,unchanged,419.85,,,unchanged,5.49,unchanged,0.71,unchanged,46.42,unchanged,-2.55,unchanged,0.39,unchanged,-2.94,unchanged,435.67,,,unchanged,409.19,,,unchanged,382.7,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,400.15,,,unchanged,400,unchanged,381.15,,,unchanged,4.99,unchanged,418.85,,,unchanged,4.68,unchanged,0.64,unchanged,48.14,unchanged,-2.34,unchanged,-0.16,unchanged,-2.18,unchanged,435.28,,,unchanged,408.54,,,unchanged,381.81,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,403.4,5.4,1.36,up,400,unchanged,380.85,0.7,0.18,up,5.93,up,419.15,-0.7,-0.17,down,3.91,down,0.75,up,50.74,up,-1.91,up,-0.51,down,-1.4,up,432.7,-2.97,-0.68,down,407.32,-1.87,-0.46,down,381.94,-0.76,-0.2,down,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,397.3,-2.85,-0.71,down,400,unchanged,382.25,1.1,0.29,up,3.94,down,417.75,-1.1,-0.26,down,5.15,up,0.71,up,46.82,down,-1.92,up,-0.79,down,-1.13,up,429.92,-5.36,-1.23,down,405.9,-2.64,-0.65,down,381.88,0.07,0.02,up,Consolidation (Res-Sup Inside BB Range)
09-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,399,-4.4,-1.09,down,400,unchanged,382.85,2,0.53,up,4.22,down,417.15,-2,-0.48,down,4.55,up,0.77,up,46.18,down,-1.96,down,-1.02,down,-0.94,up,427.71,-4.99,-1.15,down,404.67,-2.65,-0.65,down,381.62,-0.32,-0.08,down,Consolidation (Res-Sup Inside BB Range)
10-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,400.2,2.9,0.73,up,400,unchanged,383.4,1.15,0.3,up,4.39,up,416.6,-1.15,-0.28,down,4.1,down,0.84,up,49.22,up,-1.73,up,-1.16,down,-0.56,up,425.12,-4.8,-1.12,down,403.56,-2.34,-0.58,down,382.01,0.13,0.03,up,Consolidation (Res-Sup Inside BB Range)
13-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,398,-1,-0.25,down,400,unchanged,385.1,2.25,0.59,up,3.35,down,414.9,-2.25,-0.54,down,4.25,down,0.73,down,47.19,up,-1.7,up,-1.27,down,-0.43,up,423.07,-4.64,-1.08,down,402.56,-2.11,-0.52,down,382.05,0.43,0.11,up,Consolidation (Res-Sup Inside BB Range)
14-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,393,-7.2,-1.8,down,400,unchanged,384.55,1.15,0.3,up,2.2,down,415.45,-1.15,-0.28,down,5.72,up,0.68,down,42.51,down,-2.08,down,-1.43,down,-0.65,down,421.41,-3.71,-0.87,down,401.44,-2.12,-0.53,down,381.46,-0.55,-0.14,down,Consolidation (Res-Sup Inside BB Range)
15-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,391.5,-6.5,-1.63,down,400,unchanged,385.15,0.05,0.01,up,1.65,down,414.85,-0.05,-0.01,down,5.97,up,0.64,down,40.45,down,-2.56,down,-1.66,down,-0.9,down,419,-4.07,-0.96,down,400.06,-2.5,-0.62,down,381.12,-0.93,-0.24,down,Consolidation (Res-Sup Inside BB Range)
16-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,397.45,4.45,1.13,up,400,unchanged,387.95,3.4,0.88,up,2.45,up,412.05,-3.4,-0.82,down,3.68,down,0.67,down,48.14,up,-2.33,down,-1.79,down,-0.54,up,415.89,-5.52,-1.31,down,399.01,-2.43,-0.61,down,382.13,0.67,0.18,up,Consolidation (Res-Sup Inside BB Range)
17-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,399,7.5,1.92,up,400,unchanged,388.4,3.25,0.84,up,2.73,up,411.6,-3.25,-0.78,down,3.16,down,0.7,up,51.06,up,-1.87,up,-1.81,down,-0.06,up,409.77,-9.23,-2.2,down,397.8,-2.26,-0.56,down,385.83,4.71,1.24,up,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,399.8,2.35,0.59,up,400,unchanged,389.75,1.8,0.46,up,2.58,up,410.25,-1.8,-0.44,down,2.62,down,0.7,up,49.05,up,-1.66,up,-1.78,up,0.12,up,406.25,-9.64,-2.32,down,397.02,-1.99,-0.5,down,387.78,5.65,1.48,up,Neutral (BB_MID Between Res-Sup)
21-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,399,0,0,unchanged,400,unchanged,390.45,2.05,0.53,up,2.19,down,409.55,-2.05,-0.5,down,2.65,down,0.71,up,49.56,down,-1.44,up,-1.71,up,0.27,up,405.56,-4.21,-1.03,down,396.79,-1.01,-0.25,down,388.03,2.2,0.57,up,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,392.9,-6.9,-1.73,down,400,unchanged,389.95,0.2,0.05,up,0.76,down,410.05,-0.2,-0.05,down,4.36,up,0.7,unchanged,42.91,down,-1.82,down,-1.73,up,-0.09,down,404.7,-1.55,-0.38,down,396.24,-0.78,-0.2,down,387.78,0,0,unchanged,Neutral (BB_MID Between Res-Sup)
24-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,389.85,-9.15,-2.29,down,400,unchanged,386.9,-3.55,-0.91,down,0.76,down,413.1,3.55,0.87,up,5.96,up,0.67,down,40.13,down,-2.58,down,-1.93,down,-0.65,down,404.61,-0.95,-0.23,down,395.69,-1.1,-0.28,down,386.78,-1.25,-0.32,down,Neutral (BB_MID Between Res-Sup)
27-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,380.5,-12.4,-3.16,down,400,unchanged,379.95,-10,-2.56,down,0.14,down,420.05,10,2.44,up,10.39,up,0.58,down,34.1,down,-3.48,down,-2.19,down,-1.3,down,406.26,1.56,0.39,up,395.03,-1.21,-0.31,down,383.81,-3.97,-1.02,down,Volatile Wide Range (BB within Res-Support)
28-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,380,-9.85,-2.53,down,400,unchanged,379.95,-6.95,-1.8,down,0.01,down,420.05,6.95,1.68,up,10.54,up,0.45,down,35,down,-4.25,down,-2.6,down,-1.65,down,407.22,2.61,0.65,up,394.63,-1.06,-0.27,down,382.03,-4.75,-1.23,down,Volatile Wide Range (BB within Res-Support)
03-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,192.25,,,unchanged,200,unchanged,189.7,,,unchanged,1.35,unchanged,210.3,,,unchanged,9.39,unchanged,0.64,unchanged,43.72,unchanged,-1.02,unchanged,-0.9,unchanged,-0.13,unchanged,199.52,,,unchanged,194.29,,,unchanged,189.07,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,193.75,,,unchanged,200,unchanged,189.8,,,unchanged,2.09,unchanged,210.2,,,unchanged,8.5,unchanged,0.64,unchanged,47.46,unchanged,-0.94,unchanged,-0.9,unchanged,-0.03,unchanged,199.39,,,unchanged,194.45,,,unchanged,189.51,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,199.49,7.24,3.77,up,200,unchanged,190.65,0.95,0.5,up,4.64,up,209.35,-0.95,-0.45,down,4.95,down,0.82,up,59.75,up,-0.42,up,-0.81,up,0.39,up,199.9,0.38,0.19,up,194.88,0.59,0.3,up,189.86,0.79,0.42,up,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,202.38,8.63,4.45,up,200,unchanged,190.5,0.7,0.37,up,6.24,up,209.5,-0.7,-0.33,down,3.52,down,0.78,up,65.22,up,0.26,up,-0.59,up,0.86,up,201.25,1.86,0.93,up,195.43,0.98,0.5,up,189.61,0.1,0.05,up,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,207.2,7.71,3.86,up,210,up,200.25,9.6,5.04,up,3.48,down,219.75,10.4,4.97,up,6.06,up,0.83,up,71.05,up,1.17,up,-0.24,up,1.41,up,203.79,3.89,1.95,up,195.99,1.11,0.57,up,188.19,-1.67,-0.88,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
10-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,209,6.62,3.27,up,210,up,201.05,10.55,5.54,up,3.96,down,218.95,9.45,4.51,up,4.77,up,0.84,up,72.07,up,1.95,up,0.2,up,1.75,up,206.05,4.8,2.39,up,196.57,1.14,0.58,up,187.1,-2.51,-1.32,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
13-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,212.5,5.3,2.56,up,210,unchanged,200.25,0,0,unchanged,6.12,up,219.75,0,0,unchanged,3.42,down,0.77,down,76.47,up,2.91,up,0.74,up,2.17,up,209.31,5.52,2.71,up,197.5,1.51,0.77,up,185.7,-2.49,-1.32,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
14-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,215.28,6.28,3,up,225,up,211.4,10.35,5.15,up,1.84,down,238.6,19.65,8.97,up,10.84,up,0.58,down,78.35,up,3.83,up,1.36,up,2.47,up,212.6,6.55,3.18,up,198.46,1.89,0.96,up,184.33,-2.77,-1.48,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
15-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,216.5,4,1.88,up,225,up,212.9,12.65,6.32,up,1.7,down,237.1,17.35,7.9,up,9.52,up,0.66,down,79.02,up,4.57,up,2,up,2.57,up,215.55,6.24,2.98,up,199.46,1.96,0.99,up,183.37,-2.33,-1.25,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
16-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,214.52,-0.76,-0.35,down,225,unchanged,211.65,0.25,0.12,up,1.36,down,238.35,-0.25,-0.1,down,11.11,up,0.66,up,73.98,down,4.96,up,2.59,up,2.36,down,217.6,5,2.35,up,200.24,1.78,0.9,up,182.87,-1.46,-0.79,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
17-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,212.5,-4,-1.85,down,225,unchanged,210.55,-2.35,-1.1,down,0.93,down,239.45,2.35,0.99,up,12.69,up,0.68,up,68.54,down,5.03,up,3.08,up,1.95,down,219.06,3.51,1.63,up,200.93,1.47,0.74,up,182.81,-0.56,-0.31,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
20-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,227.9,13.38,6.24,up,225,unchanged,217.7,6.05,2.86,up,4.69,up,232.3,-6.05,-2.54,down,1.94,down,1.05,up,79.7,up,6.21,up,3.7,up,2.5,up,223.72,6.12,2.81,up,202.39,2.15,1.07,up,181.06,-1.81,-0.99,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,227.45,14.95,7.04,up,225,unchanged,218.5,7.95,3.78,up,4.1,up,231.5,-7.95,-3.32,down,1.79,down,1.07,up,79.89,up,7.08,up,4.38,up,2.7,up,227.65,8.59,3.92,up,204.01,3.08,1.53,up,180.37,-2.44,-1.33,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,227,-0.9,-0.39,down,230,up,223.8,6.1,2.8,up,1.43,down,236.2,3.9,1.68,up,4.05,up,0.92,down,80.12,up,7.72,up,5.05,up,2.68,up,231.07,7.35,3.29,up,205.65,3.26,1.61,up,180.23,-0.83,-0.46,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,228.15,0.7,0.31,up,230,up,225.75,7.25,3.32,up,1.06,down,234.25,2.75,1.19,up,2.67,up,1.07,unchanged,79.05,down,9.09,up,6.26,up,2.82,up,233.8,6.15,2.7,up,207.34,3.33,1.63,up,180.88,0.51,0.28,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
27-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,233.82,6.82,3,up,225,down,216.4,-7.4,-3.31,down,8.05,up,233.6,-2.6,-1.1,down,-0.09,down,1.43,up,82.66,up,8.83,up,6.29,up,2.54,down,237.43,6.36,2.75,up,209.38,3.73,1.81,up,181.32,1.09,0.6,up,Consolidation (Res-Sup Inside BB Range)
28-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,235.05,6.9,3.02,up,210,down,183.8,-41.95,-18.58,down,27.88,up,236.2,1.95,0.83,up,0.49,down,1.74,up,83.46,up,9.45,up,6.93,up,2.52,down,240.65,6.85,2.93,up,211.57,4.23,2.04,up,182.5,1.62,0.9,up,Consolidation (Res-Sup Inside BB Range)
03-Oct-25,28-Oct-25,FORTIS,Non-Hld,980,,,unchanged,1000,unchanged,948.8,,,unchanged,3.29,unchanged,1051.2,,,unchanged,7.27,unchanged,0.83,unchanged,60.13,unchanged,13.77,unchanged,14.69,unchanged,-0.92,unchanged,989.73,,,unchanged,962.75,,,unchanged,935.77,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,FORTIS,Non-Hld,1051.15,,,unchanged,1100,unchanged,1033.25,,,unchanged,1.74,unchanged,1166.75,,,unchanged,11,unchanged,0.79,unchanged,73.55,unchanged,19.76,unchanged,15.7,unchanged,4.06,unchanged,1015.3,,,unchanged,968.05,,,unchanged,920.8,,,unchanged,Strong Uptrend (Both Above BB_HI)
07-Oct-25,28-Oct-25,FORTIS,Non-Hld,1041,61,6.22,up,1100,up,1029.85,81.05,8.54,up,1.09,down,1170.15,118.95,11.32,up,12.41,up,0.64,down,69.41,up,23.26,up,17.21,up,6.05,up,1028.64,38.91,3.93,up,973,10.25,1.06,up,917.36,-18.41,-1.97,down,Strong Uptrend (Both Above BB_HI)
08-Oct-25,28-Oct-25,FORTIS,Non-Hld,1054,2.85,0.27,up,1050,down,996.35,-36.9,-3.57,down,5.79,up,1103.65,-63.1,-5.41,down,4.72,down,0.74,down,71.36,down,26.82,up,19.13,up,7.68,up,1043.33,28.03,2.76,up,978.29,10.24,1.06,up,913.24,-7.56,-0.82,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
09-Oct-25,28-Oct-25,FORTIS,Non-Hld,1067.5,26.5,2.55,up,1000,down,918.15,-111.7,-10.85,down,16.27,up,1081.85,-88.3,-7.55,down,1.35,down,0.85,up,73.19,up,30.38,up,21.38,up,9,up,1059.15,30.51,2.97,up,983.37,10.37,1.07,up,907.59,-9.77,-1.07,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,FORTIS,Non-Hld,1065,11,1.04,up,1000,down,921.7,-74.65,-7.49,down,15.55,up,1078.3,-25.35,-2.3,down,1.25,down,0.85,up,70.13,down,32.14,up,23.53,up,8.61,up,1070.41,27.08,2.6,up,988.09,9.8,1,up,905.76,-7.48,-0.82,down,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,FORTIS,Non-Hld,1095.15,27.65,2.59,up,1100,up,1054.65,136.5,14.87,up,3.85,down,1145.35,63.5,5.87,up,4.59,up,0.92,up,74.76,up,35.93,up,26.01,up,9.92,up,1088.41,29.26,2.76,up,994.34,10.97,1.12,up,900.28,-7.31,-0.81,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
14-Oct-25,28-Oct-25,FORTIS,Non-Hld,1082.55,17.55,1.65,up,1100,up,1054.65,132.95,14.42,up,2.65,down,1145.35,67.05,6.22,up,5.81,up,0.81,down,70.14,up,37.4,up,28.29,up,9.11,up,1100.53,30.12,2.81,up,999.53,11.44,1.16,up,898.54,-7.22,-0.8,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
15-Oct-25,28-Oct-25,FORTIS,Non-Hld,1092.9,-2.25,-0.21,down,1100,unchanged,1058.2,3.55,0.34,up,3.28,down,1141.8,-3.55,-0.31,down,4.48,down,0.78,down,71.01,down,38.62,up,30.36,up,8.26,down,1112.3,23.89,2.19,up,1005.58,11.24,1.13,up,898.86,-1.42,-0.16,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
16-Oct-25,28-Oct-25,FORTIS,Non-Hld,1095.5,12.95,1.2,up,1100,unchanged,1061.35,6.7,0.64,up,3.22,up,1138.65,-6.7,-0.58,down,3.94,down,0.82,up,72.09,up,39.74,up,32.23,up,7.51,down,1123.8,23.27,2.11,up,1012.21,12.68,1.27,up,900.63,2.09,0.23,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
17-Oct-25,28-Oct-25,FORTIS,Non-Hld,1085.2,-7.7,-0.7,down,1100,unchanged,1064.6,6.4,0.6,up,1.94,down,1135.4,-6.4,-0.56,down,4.63,up,0.82,up,68.38,down,39.34,up,33.65,up,5.69,down,1132,19.7,1.77,up,1018.04,12.46,1.24,up,904.07,5.21,0.58,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
20-Oct-25,28-Oct-25,FORTIS,Non-Hld,1093,-2.5,-0.23,down,1100,unchanged,1069.4,8.05,0.76,up,2.21,down,1130.6,-8.05,-0.71,down,3.45,down,0.85,up,69.69,down,39.23,down,34.77,up,4.46,down,1139.43,15.63,1.39,up,1024.99,12.78,1.26,up,910.55,9.92,1.1,up,Consolidation (Res-Sup Inside BB Range)
21-Oct-25,28-Oct-25,FORTIS,Non-Hld,1098,12.8,1.18,up,1100,unchanged,1072.6,8,0.75,up,2.37,up,1127.4,-8,-0.7,down,2.68,down,0.86,up,70.49,up,39.08,down,35.63,up,3.45,down,1146.89,14.89,1.32,up,1031.57,13.53,1.33,up,916.26,12.19,1.35,up,Consolidation (Res-Sup Inside BB Range)
23-Oct-25,28-Oct-25,FORTIS,Non-Hld,1048.95,-44.05,-4.03,down,1100,unchanged,1049.6,-19.8,-1.85,down,-0.06,down,1150.4,19.8,1.75,up,9.67,up,0.73,down,55.04,down,34.66,down,35.44,up,-0.78,down,1147.37,7.94,0.7,up,1035.66,10.67,1.04,up,923.95,13.4,1.47,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,FORTIS,Non-Hld,1037,-61,-5.56,down,1100,unchanged,1037.5,-35.1,-3.27,down,-0.05,down,1162.5,35.1,3.11,up,12.1,up,0.79,down,51.96,down,36.07,down,40.65,up,-4.57,down,1145.74,-1.15,-0.1,down,1039.5,7.93,0.77,up,933.27,17.01,1.86,up,Neutral (BB_MID Between Res-Sup)
27-Oct-25,28-Oct-25,FORTIS,Non-Hld,1053,4.05,0.39,up,1100,unchanged,1052.15,2.55,0.24,up,0.08,up,1147.85,-2.55,-0.22,down,9.01,down,0.83,up,55.34,up,26.92,down,32.83,down,-5.92,down,1141.87,-5.5,-0.48,down,1044.9,9.24,0.89,up,947.93,23.98,2.6,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,FORTIS,Non-Hld,1061,24,2.31,up,1100,unchanged,1055.3,17.8,1.72,up,0.54,up,1144.7,-17.8,-1.53,down,7.89,down,0.77,down,56.3,up,24.69,down,31.21,down,-6.52,down,1133.35,-12.39,-1.08,down,1051.12,11.62,1.12,up,968.88,35.61,3.82,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Oct-25,28-Oct-25,GAIL,Non-Hld,177.6,,,unchanged,180,unchanged,171.1,,,unchanged,3.8,unchanged,188.9,,,unchanged,6.37,unchanged,0.93,unchanged,50.87,unchanged,-0.27,unchanged,0.02,unchanged,-0.29,unchanged,183.74,,,unchanged,177.19,,,unchanged,170.64,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,GAIL,Non-Hld,176.74,,,unchanged,180,unchanged,170.9,,,unchanged,3.42,unchanged,189.1,,,unchanged,7,unchanged,0.88,unchanged,49.36,unchanged,-0.26,unchanged,-0.04,unchanged,-0.22,unchanged,183.71,,,unchanged,177.32,,,unchanged,170.93,,,unchanged,Volatile Wide Range (BB within Res-Support)
