Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes,BB-FnO
03-10-2025,28-Oct-25,GAIL,Non-Hld,177.6,,,unchanged,180,unchanged,171.1,,,unchanged,3.8,unchanged,188.9,,,unchanged,6.37,unchanged,0.93,unchanged,50.87,unchanged,-0.27,unchanged,0.02,unchanged,-0.29,unchanged,183.74,,,unchanged,177.19,,,unchanged,170.64,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,GLENMARK,Non-Hld,1977,,,unchanged,2200,unchanged,1980.7,,,unchanged,-0.18,unchanged,2419.3,,,unchanged,22.38,unchanged,0.79,unchanged,44.84,unchanged,-13.6,unchanged,-0.71,unchanged,-12.89,unchanged,2161.52,,,unchanged,2043.26,,,unchanged,1924.99,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,GMRAIRPORT,Non-Hld,89.12,,,unchanged,90,unchanged,85.4,,,unchanged,4.36,unchanged,94.6,,,unchanged,6.15,unchanged,0.68,unchanged,51.24,unchanged,-0.07,unchanged,0.07,unchanged,-0.13,unchanged,93.22,,,unchanged,88.98,,,unchanged,84.74,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,GODREJCP,Non-Hld,1148,,,unchanged,1200,unchanged,1124.5,,,unchanged,2.09,unchanged,1275.5,,,unchanged,11.11,unchanged,0.75,unchanged,31.91,unchanged,-21.93,unchanged,-12.65,unchanged,-9.28,unchanged,1289.83,,,unchanged,1214.6,,,unchanged,1139.37,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,GODREJPROP,Non-Hld,2036.9,,,unchanged,2000,unchanged,1870,,,unchanged,8.93,unchanged,2130,,,unchanged,4.58,unchanged,0.62,unchanged,50.32,unchanged,-9.02,unchanged,-8.52,unchanged,-0.5,unchanged,2135.18,,,unchanged,2022.46,,,unchanged,1909.75,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,GRASIM,Non-Hld,2799.3,,,unchanged,2900,unchanged,2759.9,,,unchanged,1.43,unchanged,3040.1,,,unchanged,8.61,unchanged,0.83,unchanged,48.81,unchanged,-4.63,unchanged,2.74,unchanged,-7.37,unchanged,2883.26,,,unchanged,2807.18,,,unchanged,2731.1,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HAL,Non-Hld,4871,,,unchanged,5000,unchanged,4721.05,,,unchanged,3.18,unchanged,5278.95,,,unchanged,8.38,unchanged,0.54,unchanged,64.05,unchanged,67.95,unchanged,65.93,unchanged,2.02,unchanged,5023.43,,,unchanged,4724.46,,,unchanged,4425.49,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HAVELLS,Non-Hld,1490,,,unchanged,1600,unchanged,1479.85,,,unchanged,0.69,unchanged,1720.15,,,unchanged,15.45,unchanged,0.64,unchanged,32.31,unchanged,-15.01,unchanged,-2.33,unchanged,-12.68,unchanged,1637.82,,,unchanged,1559.27,,,unchanged,1480.72,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,HCLTECH,Non-Hld,1392.8,,,unchanged,1400,unchanged,1327.05,,,unchanged,4.96,unchanged,1472.95,,,unchanged,5.76,unchanged,0.61,unchanged,35.76,unchanged,-23.22,unchanged,-17.88,unchanged,-5.33,unchanged,1494.52,,,unchanged,1424.96,,,unchanged,1355.41,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HDFCAMC,Non-Hld,5595,,,unchanged,5500,unchanged,5195.7,,,unchanged,7.69,unchanged,5804.3,,,unchanged,3.75,unchanged,0.6,unchanged,43.84,unchanged,-10.35,unchanged,25.75,unchanged,-36.1,unchanged,5944.12,,,unchanged,5727.62,,,unchanged,5511.13,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HDFCBANK,Non-Hld,963.7,,,unchanged,1000,unchanged,956.15,,,unchanged,0.79,unchanged,1043.85,,,unchanged,8.32,unchanged,0.8,unchanged,50.78,unchanged,-4.82,unchanged,-5.85,unchanged,1.03,unchanged,977.95,,,unchanged,961.94,,,unchanged,945.93,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HDFCLIFE,Non-Hld,760,,,unchanged,800,unchanged,750.9,,,unchanged,1.22,unchanged,849.1,,,unchanged,11.73,unchanged,0.78,unchanged,43.39,unchanged,-3.13,unchanged,-1.13,unchanged,-2,unchanged,789.39,,,unchanged,769.56,,,unchanged,749.72,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HEROMOTOCO,Non-Hld,5545.5,,,unchanged,5400,unchanged,5085.15,,,unchanged,9.06,unchanged,5714.85,,,unchanged,3.06,unchanged,0.82,unchanged,67.89,unchanged,110.89,unchanged,122.11,unchanged,-11.22,unchanged,5509.64,,,unchanged,5371.58,,,unchanged,5233.51,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,HFCL,Non-Hld,75.9,,,unchanged,80,unchanged,73.05,,,unchanged,3.91,unchanged,86.95,,,unchanged,14.56,unchanged,0.54,unchanged,54.83,unchanged,0.27,unchanged,0.19,unchanged,0.08,unchanged,78.51,,,unchanged,73.74,,,unchanged,68.98,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HINDALCO,Non-Hld,780,,,unchanged,800,unchanged,760.5,,,unchanged,2.57,unchanged,839.5,,,unchanged,7.63,unchanged,0.57,unchanged,74.37,unchanged,12.94,unchanged,12.08,unchanged,0.86,unchanged,770.22,,,unchanged,750.33,,,unchanged,730.45,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,HINDPETRO,Non-Hld,445.2,,,unchanged,440,unchanged,411.7,,,unchanged,8.14,unchanged,468.3,,,unchanged,5.19,unchanged,0.86,unchanged,73.32,unchanged,11.88,unchanged,8.05,unchanged,3.84,unchanged,449.75,,,unchanged,412.96,,,unchanged,376.16,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HINDUNILVR,Non-Hld,2539,,,unchanged,2600,unchanged,2502,,,unchanged,1.48,unchanged,2698,,,unchanged,6.27,unchanged,0.64,unchanged,46.79,unchanged,-16.45,unchanged,-9.23,unchanged,-7.22,unchanged,2657.84,,,unchanged,2570.54,,,unchanged,2483.23,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,HINDZINC,Non-Hld,492.3,,,unchanged,500,unchanged,466.65,,,unchanged,5.5,unchanged,533.35,,,unchanged,8.34,unchanged,0.45,unchanged,67.71,unchanged,11.17,unchanged,8.2,unchanged,2.98,unchanged,488.59,,,unchanged,457.6,,,unchanged,426.6,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,HUDCO,Non-Hld,233.67,,,unchanged,230,unchanged,214.55,,,unchanged,8.92,unchanged,245.45,,,unchanged,5.05,unchanged,0.61,unchanged,61.7,unchanged,3.76,unchanged,3.47,unchanged,0.29,unchanged,239.02,,,unchanged,224.36,,,unchanged,209.7,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,ICICIBANK,Non-Hld,1365,,,unchanged,1400,unchanged,1346.6,,,unchanged,1.37,unchanged,1453.4,,,unchanged,6.48,unchanged,0.89,unchanged,36.69,unchanged,-15.65,unchanged,-12.12,unchanged,-3.53,unchanged,1440.22,,,unchanged,1393.18,,,unchanged,1346.15,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,ICICIGI,Non-Hld,1910.6,,,unchanged,1900,unchanged,1803.7,,,unchanged,5.93,unchanged,1996.3,,,unchanged,4.49,unchanged,0.71,unchanged,55.7,unchanged,3.34,unchanged,-1.6,unchanged,4.94,unchanged,1921.29,,,unchanged,1874.32,,,unchanged,1827.34,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,ICICIPRULI,Non-Hld,602,,,unchanged,620,unchanged,584.3,,,unchanged,3.03,unchanged,655.7,,,unchanged,8.93,unchanged,1.11,unchanged,48.57,unchanged,-4.78,unchanged,-5.41,unchanged,0.63,unchanged,609.76,,,unchanged,598.78,,,unchanged,587.8,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,IDEA,Non-Hld,8.84,,,unchanged,10,unchanged,8.2,,,unchanged,7.81,unchanged,11.8,,,unchanged,33.49,unchanged,0.74,unchanged,65.69,unchanged,0.4,unchanged,0.37,unchanged,0.03,unchanged,9.05,,,unchanged,8.02,,,unchanged,6.99,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,IDFCFIRSTB,Non-Hld,69.15,,,unchanged,70,unchanged,66.15,,,unchanged,4.54,unchanged,73.85,,,unchanged,6.8,unchanged,0.88,unchanged,40.39,unchanged,-0.46,unchanged,-0.17,unchanged,-0.29,unchanged,73.87,,,unchanged,71.08,,,unchanged,68.29,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,IEX,Holding,143.69,,,unchanged,150,unchanged,139.75,,,unchanged,2.82,unchanged,160.25,,,unchanged,11.53,unchanged,0.51,unchanged,49.23,unchanged,-1.57,unchanged,-1.58,unchanged,0.02,unchanged,150.23,,,unchanged,143.62,,,unchanged,137.01,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,IGL,Non-Hld,209.5,,,unchanged,210,unchanged,198.35,,,unchanged,5.63,unchanged,221.65,,,unchanged,5.8,unchanged,0.59,unchanged,49.25,unchanged,-0.48,unchanged,0.06,unchanged,-0.55,unchanged,217.97,,,unchanged,210.59,,,unchanged,203.22,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,IIFL,Non-Hld,458,,,unchanged,470,unchanged,437.7,,,unchanged,4.64,unchanged,502.3,,,unchanged,9.68,unchanged,0.67,unchanged,55.09,unchanged,-1.13,unchanged,-3.39,unchanged,2.27,unchanged,460.98,,,unchanged,443.76,,,unchanged,426.53,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,INDHOTEL,Non-Hld,725,,,unchanged,800,unchanged,724.25,,,unchanged,0.11,unchanged,875.75,,,unchanged,20.8,unchanged,0.8,unchanged,35.26,unchanged,-12.78,unchanged,-7.13,unchanged,-5.65,unchanged,809.2,,,unchanged,758.2,,,unchanged,707.21,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,INDIANB,Non-Hld,767.4,,,unchanged,750,unchanged,707.3,,,unchanged,8.5,unchanged,792.7,,,unchanged,3.3,unchanged,0.42,unchanged,75.04,unchanged,20.32,unchanged,15.35,unchanged,4.96,unchanged,753.51,,,unchanged,704.58,,,unchanged,655.64,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,INDIGO,Holding,5652,,,unchanged,5800,unchanged,5554.85,,,unchanged,1.75,unchanged,6045.15,,,unchanged,6.96,unchanged,0.81,unchanged,46.24,unchanged,-44.15,unchanged,-42.14,unchanged,-2.01,unchanged,5783.05,,,unchanged,5679,,,unchanged,5574.95,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,INDUSINDBK,Non-Hld,748,,,unchanged,800,unchanged,739.25,,,unchanged,1.19,unchanged,860.75,,,unchanged,15.08,unchanged,0.56,unchanged,49.42,unchanged,-8.74,unchanged,-11.22,unchanged,2.48,unchanged,761.53,,,unchanged,741.43,,,unchanged,721.34,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,INDUSTOWER,Non-Hld,354.6,,,unchanged,370,unchanged,345.75,,,unchanged,2.56,unchanged,394.25,,,unchanged,11.19,unchanged,0.69,unchanged,51.47,unchanged,-0.09,unchanged,-0.06,unchanged,-0.03,unchanged,364.87,,,unchanged,352.32,,,unchanged,339.77,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,INFY,Non-Hld,1445.5,,,unchanged,1500,unchanged,1405.5,,,unchanged,2.85,unchanged,1594.5,,,unchanged,10.31,unchanged,0.79,unchanged,39.69,unchanged,-12.84,unchanged,-5.28,unchanged,-7.55,unchanged,1561.15,,,unchanged,1488.7,,,unchanged,1416.24,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,INOXWIND,Non-Hld,142.11,,,unchanged,140,unchanged,130.1,,,unchanged,9.24,unchanged,149.9,,,unchanged,5.49,unchanged,0.77,unchanged,42.1,unchanged,-1.9,unchanged,-1.21,unchanged,-0.69,unchanged,155.44,,,unchanged,146.35,,,unchanged,137.26,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,IOC,Non-Hld,150.4,,,unchanged,150,unchanged,143.2,,,unchanged,5.03,unchanged,156.8,,,unchanged,4.26,unchanged,0.71,unchanged,67.62,unchanged,2.07,unchanged,1.65,unchanged,0.42,unchanged,152.19,,,unchanged,145.67,,,unchanged,139.16,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,IRCTC,Holding,708.4,,,unchanged,800,unchanged,711.3,,,unchanged,-0.4,unchanged,888.7,,,unchanged,25.46,unchanged,0.85,unchanged,41.32,unchanged,-4.97,unchanged,-3.34,unchanged,-1.63,unchanged,738.97,,,unchanged,717.66,,,unchanged,696.35,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,IREDA,Non-Hld,154.31,,,unchanged,155,unchanged,143.9,,,unchanged,7.24,unchanged,166.1,,,unchanged,7.65,unchanged,0.63,unchanged,56.18,unchanged,0.87,unchanged,0.94,unchanged,-0.07,unchanged,160.09,,,unchanged,151.08,,,unchanged,142.07,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,IRFC,Non-Hld,126,,,unchanged,130,unchanged,121.95,,,unchanged,3.33,unchanged,138.05,,,unchanged,9.57,unchanged,0.68,unchanged,50.04,unchanged,-0.37,unchanged,-0.25,unchanged,-0.12,unchanged,130.55,,,unchanged,126.14,,,unchanged,121.74,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,ITC,Non-Hld,404.6,,,unchanged,410,unchanged,398.1,,,unchanged,1.64,unchanged,421.9,,,unchanged,4.28,unchanged,0.61,unchanged,45.84,unchanged,-1.74,unchanged,-1.39,unchanged,-0.35,unchanged,416.76,,,unchanged,407.96,,,unchanged,399.15,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,JINDALSTEL,Non-Hld,1077,,,unchanged,1080,unchanged,1024.65,,,unchanged,5.11,unchanged,1135.35,,,unchanged,5.42,unchanged,0.53,unchanged,63.14,unchanged,15.95,unchanged,15.24,unchanged,0.71,unchanged,1071.4,,,unchanged,1046.55,,,unchanged,1021.7,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,JIOFIN,Non-Hld,302.6,,,unchanged,300,unchanged,284.65,,,unchanged,6.31,unchanged,315.35,,,unchanged,4.22,unchanged,0.89,unchanged,40.48,unchanged,-4.92,unchanged,-3.78,unchanged,-1.14,unchanged,323.09,,,unchanged,308.06,,,unchanged,293.02,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,JSWENERGY,Non-Hld,540.9,,,unchanged,550,unchanged,519.4,,,unchanged,4.14,unchanged,580.6,,,unchanged,7.34,unchanged,0.61,unchanged,57.74,unchanged,3.97,unchanged,3.7,unchanged,0.27,unchanged,553.22,,,unchanged,529.17,,,unchanged,505.13,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,JSWSTEEL,Non-Hld,1160.8,,,unchanged,1200,unchanged,1138.35,,,unchanged,1.98,unchanged,1261.65,,,unchanged,8.69,unchanged,1.17,unchanged,70.17,unchanged,21.52,unchanged,19.93,unchanged,1.59,unchanged,1164.01,,,unchanged,1120.29,,,unchanged,1076.56,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,JUBLFOOD,Non-Hld,628.05,,,unchanged,700,unchanged,629.75,,,unchanged,-0.26,unchanged,770.25,,,unchanged,22.65,unchanged,0.82,unchanged,48.96,unchanged,-6.8,unchanged,-6.61,unchanged,-0.19,unchanged,665.23,,,unchanged,631.98,,,unchanged,598.72,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,KALYANKJIL,Non-Hld,490.55,,,unchanged,500,unchanged,463.25,,,unchanged,5.9,unchanged,536.75,,,unchanged,9.42,unchanged,0.65,unchanged,48.61,unchanged,-15.05,unchanged,-14.21,unchanged,-0.83,unchanged,536.37,,,unchanged,492.2,,,unchanged,448.02,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,KAYNES,Non-Hld,7285,,,unchanged,7000,unchanged,6408.6,,,unchanged,13.68,unchanged,7591.4,,,unchanged,4.21,unchanged,0.78,unchanged,61,unchanged,190.14,unchanged,233.34,unchanged,-43.2,unchanged,7464.5,,,unchanged,7173.92,,,unchanged,6883.35,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,KEI,Non-Hld,4048.5,,,unchanged,4200,unchanged,3937.35,,,unchanged,2.83,unchanged,4462.65,,,unchanged,10.23,unchanged,0.44,unchanged,48.81,unchanged,24.51,unchanged,45.4,unchanged,-20.89,unchanged,4208.56,,,unchanged,4098.77,,,unchanged,3988.99,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,KFINTECH,Holding,1068,,,unchanged,1100,unchanged,1014.55,,,unchanged,5.27,unchanged,1185.45,,,unchanged,11,unchanged,0.62,unchanged,44.31,unchanged,-11.4,unchanged,-9.26,unchanged,-2.14,unchanged,1145.29,,,unchanged,1092.94,,,unchanged,1040.59,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,KOTAKBANK,Non-Hld,2108,,,unchanged,2100,unchanged,2014.2,,,unchanged,4.66,unchanged,2185.8,,,unchanged,3.7,unchanged,0.48,unchanged,66.54,unchanged,13.09,unchanged,5.05,unchanged,8.04,unchanged,2090.39,,,unchanged,2007.97,,,unchanged,1925.55,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,KPITTECH,Non-Hld,1156,,,unchanged,1200,unchanged,1118.3,,,unchanged,3.38,unchanged,1281.7,,,unchanged,10.88,unchanged,0.55,unchanged,39.66,unchanged,-17.84,unchanged,-3.13,unchanged,-14.71,unchanged,1335.67,,,unchanged,1236.5,,,unchanged,1137.34,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,LAURUSLABS,Non-Hld,869.9,,,unchanged,900,unchanged,838.2,,,unchanged,3.79,unchanged,961.8,,,unchanged,10.57,unchanged,1.08,unchanged,46.47,unchanged,-1.95,unchanged,5.31,unchanged,-7.27,unchanged,940.51,,,unchanged,888.84,,,unchanged,837.16,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,LICHSGFIN,Non-Hld,579.5,,,unchanged,600,unchanged,572.1,,,unchanged,1.3,unchanged,627.9,,,unchanged,8.36,unchanged,0.72,unchanged,54.84,unchanged,1.56,unchanged,1.51,unchanged,0.06,unchanged,593.8,,,unchanged,571.83,,,unchanged,549.86,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,LICI,Non-Hld,905.5,,,unchanged,900,unchanged,859.2,,,unchanged,5.39,unchanged,940.8,,,unchanged,3.9,unchanged,0.86,unchanged,58.63,unchanged,3.64,unchanged,1.14,unchanged,2.5,unchanged,909.24,,,unchanged,887.72,,,unchanged,866.21,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,LODHA,Non-Hld,1112.2,,,unchanged,1200,unchanged,1098.5,,,unchanged,1.25,unchanged,1301.5,,,unchanged,17.03,unchanged,0.64,unchanged,30.33,unchanged,-25.19,unchanged,-20.65,unchanged,-4.54,unchanged,1231.01,,,unchanged,1175.19,,,unchanged,1119.37,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,LT,Non-Hld,3742.9,,,unchanged,3700,unchanged,3556.2,,,unchanged,5.25,unchanged,3843.8,,,unchanged,2.7,unchanged,0.56,unchanged,61.56,unchanged,28.25,unchanged,22.06,unchanged,6.19,unchanged,3764.21,,,unchanged,3633.96,,,unchanged,3503.71,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,LTF,Non-Hld,262.9,,,unchanged,250,unchanged,229.45,,,unchanged,14.58,unchanged,270.55,,,unchanged,2.91,unchanged,0.64,unchanged,75.71,unchanged,8.88,unchanged,8.14,unchanged,0.74,unchanged,259.36,,,unchanged,242.55,,,unchanged,225.75,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,LTIM,Non-Hld,5117.5,,,unchanged,6000,unchanged,5994.5,,,unchanged,-14.63,unchanged,6005.5,,,unchanged,17.36,unchanged,0.74,unchanged,42.76,unchanged,-20.02,unchanged,9.27,unchanged,-29.28,unchanged,5512.35,,,unchanged,5257.6,,,unchanged,5002.85,,,,,,,,,,,Strong Uptrend (Both Above BB_HI)
03-10-2025,28-Oct-25,LUPIN,Non-Hld,1975,,,unchanged,2000,unchanged,1909.35,,,unchanged,3.44,unchanged,2090.65,,,unchanged,5.86,unchanged,0.51,unchanged,50.42,unchanged,-0.21,unchanged,7.77,unchanged,-7.98,unchanged,2078.24,,,unchanged,1988.78,,,unchanged,1899.33,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,M%26M,Non-Hld,3460,,,unchanged,3500,unchanged,3327.7,,,unchanged,3.98,unchanged,3672.3,,,unchanged,6.14,unchanged,0.5,unchanged,48.96,unchanged,17.4,unchanged,45.52,unchanged,-28.12,unchanged,3713.43,,,unchanged,3554.3,,,unchanged,3395.17,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,MANAPPURAM,Non-Hld,286.15,,,unchanged,300,unchanged,279.1,,,unchanged,2.53,unchanged,320.9,,,unchanged,12.15,unchanged,0.59,unchanged,53.59,unchanged,2.34,unchanged,3.86,unchanged,-1.52,unchanged,298.01,,,unchanged,288.09,,,unchanged,278.18,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,MANKIND,Non-Hld,2456,,,unchanged,2600,unchanged,2385.9,,,unchanged,2.94,unchanged,2814.1,,,unchanged,14.59,unchanged,0.68,unchanged,37.08,unchanged,-24.9,unchanged,-6.09,unchanged,-18.81,unchanged,2678.98,,,unchanged,2550.7,,,unchanged,2422.42,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,MARICO,Non-Hld,710,,,unchanged,740,unchanged,693.5,,,unchanged,2.38,unchanged,786.5,,,unchanged,10.78,unchanged,0.65,unchanged,47.28,unchanged,-5.77,unchanged,-4,unchanged,-1.77,unchanged,743.49,,,unchanged,717.12,,,unchanged,690.75,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,MARUTI,Non-Hld,15808,,,unchanged,17000,unchanged,15820.05,,,unchanged,-0.07,unchanged,18179.95,,,unchanged,15.01,unchanged,0.54,unchanged,62.5,unchanged,470.3,unchanged,550.79,unchanged,-80.49,unchanged,16527.37,,,unchanged,15693.35,,,unchanged,14859.33,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-10-2025,28-Oct-25,MAXHEALTH,Non-Hld,1070,,,unchanged,1200,unchanged,1065.9,,,unchanged,0.39,unchanged,1334.1,,,unchanged,24.69,unchanged,0.74,unchanged,26.65,unchanged,-26.13,unchanged,-20.65,unchanged,-5.48,unchanged,1206.69,,,unchanged,1148.49,,,unchanged,1090.28,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,MAZDOCK,Non-Hld,2886,,,unchanged,3000,unchanged,2777.15,,,unchanged,3.92,unchanged,3222.85,,,unchanged,11.68,unchanged,0.68,unchanged,53.63,unchanged,13.98,unchanged,23.43,unchanged,-9.45,unchanged,3076.82,,,unchanged,2857.47,,,unchanged,2638.12,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,MCX,Holding,8171.5,,,unchanged,8000,unchanged,7434.9,,,unchanged,9.91,unchanged,8565.1,,,unchanged,4.82,unchanged,0.53,unchanged,58.77,unchanged,48.75,unchanged,22.63,unchanged,26.11,unchanged,8207.66,,,unchanged,7847.2,,,unchanged,7486.74,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,MFSL,Non-Hld,1604.5,,,unchanged,1600,unchanged,1519.95,,,unchanged,5.57,unchanged,1680.05,,,unchanged,4.71,unchanged,0.75,unchanged,55.15,unchanged,0.7,unchanged,-2.92,unchanged,3.62,unchanged,1621.56,,,unchanged,1577.98,,,unchanged,1534.4,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
03-10-2025,28-Oct-25,MOTHERSON,Holding,106.66,,,unchanged,115,unchanged,105.05,,,unchanged,1.54,unchanged,124.95,,,unchanged,17.15,unchanged,0.46,unchanged,57.22,unchanged,2.19,unchanged,2.6,unchanged,-0.42,unchanged,114.37,,,unchanged,105.46,,,unchanged,96.56,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,MPHASIS,Non-Hld,2737,,,unchanged,2700,unchanged,2534.2,,,unchanged,8.01,unchanged,2865.8,,,unchanged,4.71,unchanged,0.7,unchanged,44.7,unchanged,-38.96,unchanged,-14.04,unchanged,-24.91,unchanged,3067.12,,,unchanged,2828.94,,,unchanged,2590.76,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
03-10-2025,28-Oct-25,MUTHOOTFIN,Non-Hld,3172.8,,,unchanged,3000,unchanged,2772.5,,,unchanged,14.44,unchanged,3227.5,,,unchanged,1.73,unchanged,0.6,unchanged,72.96,unchanged,97.47,unchanged,89.4,unchanged,8.08,unchanged,3171.48,,,unchanged,2993.27,,,unchanged,2815.06,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
