Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes
23-Oct-25,28-Oct-25,SAMMAANCAP,Non-Hld,174.08,160,146.55,18.79,173.45,-0.36,1.21,73.91,8.71,8.17,0.54,183.16,160.6,138.04,,,,,,,,,,
23-Oct-25,28-Oct-25,SBICARD,Non-Hld,926.1,1000,919.95,0.67,1080.05,16.62,0.7,63.78,19.89,19.66,0.23,954.6,907.88,861.15,,,,,,,,,,
23-Oct-25,28-Oct-25,SBILIFE,Non-Hld,1848.5,1800,1737.1,6.41,1862.9,0.78,0.5,61.13,8.04,1.79,6.25,1859.69,1811.23,1762.77,,,,,,,,,,
23-Oct-25,28-Oct-25,SBIN,Non-Hld,909.1,880,850.65,6.87,909.35,0.03,0.81,74.49,16.95,14.47,2.48,909.86,877.38,844.9,,,,,,,,,,
23-Oct-25,28-Oct-25,SHREECEM,Non-Hld,28970,30000,28861.25,0.38,31138.75,7.49,0.55,40.61,-157.51,-123.54,-33.98,30053.43,29413,28772.57,,,,,,,,,,
23-Oct-25,28-Oct-25,SHRIRAMFIN,Non-Hld,709,720,701.35,1.09,738.65,4.18,0.99,76.6,19.4,15.63,3.77,717.38,658.81,600.24,,,,,,,,,,
23-Oct-25,28-Oct-25,SIEMENS,Holding,3155.1,3300,3140.4,0.47,3459.6,9.65,0.42,49.59,-17.83,-13.24,-4.59,3244.86,3145.6,3046.33,,,,,,,,,,
23-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,14020,15000,14003.85,0.12,15996.15,14.1,0.61,47.79,-44.88,-73.89,29.02,14448.11,13950.35,13452.59,,,,,,,,,,
23-Oct-25,28-Oct-25,SONACOMS,Non-Hld,477.2,500,470.55,1.41,529.45,10.95,0.78,69.75,9.46,3.19,6.27,480.13,432.63,385.13,,,,,,,,,,
23-Oct-25,28-Oct-25,SRF,Non-Hld,3068.6,3200,3054.8,0.45,3345.2,9.01,1.04,57.35,58.62,42.41,16.21,3235.16,2994.25,2753.34,,,,,,,,,,
23-Oct-25,28-Oct-25,SUNPHARMA,Non-Hld,1695,1680,1654.55,2.44,1705.45,0.62,0.85,63.95,17.08,12.53,4.55,1709.17,1647.3,1585.43,,,,,,,,,,
23-Oct-25,28-Oct-25,SUPREMEIND,Non-Hld,4156.5,4500,4493.4,-7.5,4506.6,8.42,0.48,40.28,-50.2,-52.88,2.68,4303.61,4213.72,4123.83,,,,,,,,,,
23-Oct-25,28-Oct-25,SUZLON,Non-Hld,54.3,56,54.05,0.46,57.95,6.72,0.43,44.99,-1.08,-1.26,0.18,56.72,54.41,52.09,,,,,,,,,,
23-Oct-25,28-Oct-25,SYNGENE,Non-Hld,661.1,680,657.9,0.49,702.1,6.2,0.59,59.36,-0.3,-3.48,3.18,657.36,634.66,611.96,,,,,,,,,,
23-Oct-25,28-Oct-25,TATACONSUM,Non-Hld,1159,1200,1156.05,0.26,1243.95,7.33,0.54,61.12,14.53,11.16,3.37,1175.35,1136.61,1097.87,,,,,,,,,,
23-Oct-25,28-Oct-25,TATAELXSI,Non-Hld,5487.5,5500,5368.15,2.22,5631.85,2.63,0.4,51.32,-42.67,-57.26,14.59,5549.66,5382.65,5215.64,,,,,,,,,,
23-Oct-25,28-Oct-25,TATAPOWER,Non-Hld,396.7,400,392.5,1.07,407.5,2.72,0.85,57.47,2.41,1.67,0.74,401.9,392.34,382.79,,,,,,,,,,
23-Oct-25,28-Oct-25,TATASTEEL,Non-Hld,174,180,173.75,0.14,186.25,7.04,0.7,57.32,1.51,1.72,-0.21,176.38,171.83,167.27,,,,,,,,,,
23-Oct-25,28-Oct-25,TATATECH,Non-Hld,692.4,700,685.3,1.04,714.7,3.22,0.53,48.7,-1.36,0.68,-2.04,722.29,692.9,663.51,,,,,,,,,,
23-Oct-25,28-Oct-25,TCS,Non-Hld,3070,3200,3064.7,0.17,3335.3,8.64,0.65,57.93,-7.2,-19.97,12.77,3081.02,2969.14,2857.26,,,,,,,,,,
23-Oct-25,28-Oct-25,TECHM,Non-Hld,1465.3,1500,1461.05,0.29,1538.95,5.03,0.76,53.85,-4.65,-9.87,5.23,1475.85,1429.22,1382.58,,,,,,,,,,
23-Oct-25,28-Oct-25,TIINDIA,Non-Hld,3209.5,3300,3190.9,0.58,3409.1,6.22,0.38,54.66,-2.01,-0.22,-1.78,3247.61,3151.96,3056.3,,,,,,,,,,
23-Oct-25,28-Oct-25,TITAGARH,Non-Hld,882.8,900,870.25,1.44,929.75,5.32,0.45,46.59,-3.05,0.19,-3.23,916.19,889.87,863.55,,,,,,,,,,
23-Oct-25,28-Oct-25,TITAN,Non-Hld,3763.3,3400,3030.7,24.17,3769.3,0.16,0.74,72.68,57.58,22.87,34.7,3781.22,3520.96,3260.7,,,,,,,,,,
23-Oct-25,28-Oct-25,TMPV,Non-Hld,400.85,400,388.25,3.25,411.75,2.72,0.4,16.4,-80.08,-53.83,-26.25,861.78,585.38,308.97,,,,,,,,,,
23-Oct-25,28-Oct-25,TORNTPHARM,Non-Hld,3620,3500,3376.4,7.21,3623.6,0.1,0.65,57.77,-0.17,-8.16,7.99,3621.56,3558.02,3494.49,,,,,,,,,,
23-Oct-25,28-Oct-25,TORNTPOWER,Non-Hld,1318,1300,1271,3.7,1329,0.83,0.67,62.08,14.53,3.87,10.66,1348.26,1263.32,1178.38,,,,,,,,,,
23-Oct-25,28-Oct-25,TRENT,Non-Hld,4787,5000,4760.35,0.56,5239.65,9.46,0.44,44.45,-80.28,-112.77,32.49,4889.16,4740.68,4592.2,,,,,,,,,,
23-Oct-25,28-Oct-25,TVSMOTOR,Non-Hld,3607,3700,3579.65,0.76,3820.35,5.91,0.92,63.24,61.35,55.01,6.34,3667.94,3513.67,3359.4,,,,,,,,,,
23-Oct-25,28-Oct-25,ULTRACEMCO,Non-Hld,12112,13000,12158.3,-0.38,13841.7,14.28,0.59,44.84,-29.81,-52.45,22.64,12418.79,12180.95,11943.11,,,,,,,,,,
23-Oct-25,28-Oct-25,UNIONBANK,Non-Hld,142.8,145,141.1,1.2,148.9,4.27,0.58,60.96,1.57,1.27,0.29,142.57,138.42,134.27,,,,,,,,,,
23-Oct-25,28-Oct-25,UNITDSPR,Non-Hld,1353.8,1400,1353.25,0.04,1446.75,6.87,0.55,54,7.34,5.07,2.27,1380.97,1338.86,1296.74,,,,,,,,,,
23-Oct-25,28-Oct-25,UNOMINDA,Non-Hld,1197.9,1300,1198.65,-0.06,1401.35,16.98,0.43,40.11,-17.22,-7.24,-9.98,1368.49,1266.66,1164.84,,,,,,,,,,
23-Oct-25,28-Oct-25,UPL,Non-Hld,674.15,680,663.9,1.54,696.1,3.26,0.57,47.21,-2.68,-4.33,1.65,691.37,672.22,653.07,,,,,,,,,,
23-Oct-25,28-Oct-25,VBL,Non-Hld,465.3,500,463.95,0.29,536.05,15.21,0.66,56.33,-2.76,-6.76,4.01,465.2,448.4,431.59,,,,,,,,,,
23-Oct-25,28-Oct-25,VEDL,Non-Hld,483.4,500,480.9,0.52,519.1,7.39,0.77,64.38,8.29,9.08,-0.8,493,471.1,449.2,,,,,,,,,,
23-Oct-25,28-Oct-25,VOLTAS,Non-Hld,1436.3,1440,1408.75,1.96,1471.25,2.43,1.02,58.12,15.48,8.61,6.87,1453.79,1389.43,1325.07,,,,,,,,,,
23-Oct-25,28-Oct-25,WIPRO,Non-Hld,244.3,250,243.45,0.35,256.55,5.01,0.61,47.92,-0.91,-0.82,-0.09,251.94,243.69,235.44,,,,,,,,,,
23-Oct-25,28-Oct-25,YESBANK,Non-Hld,22.73,24,22.65,0.35,25.35,11.53,0.55,58.47,0.56,0.64,-0.08,24.12,22.31,20.49,,,,,,,,,,
23-Oct-25,28-Oct-25,ZYDUSLIFE,Non-Hld,1007,1000,981.85,2.56,1018.15,1.11,0.6,54.92,-2.71,-4.33,1.62,1022.07,993.76,965.45,,,,,,,,,,
24-Oct-25,28-Oct-25,360ONE,Non-Hld,1184.1,1200,1173.4,0.91,1226.6,3.59,0.64,72.45,37.4,25.49,11.91,1223.61,1100.37,977.13,,,,,,,,,,
24-Oct-25,28-Oct-25,ABB,Holding,5180,5300,5146.7,0.65,5453.3,5.28,0.54,47.14,-12.91,-16.89,3.98,5250.07,5186.74,5123.4,,,,,,,,,,
24-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,305.7,300,292.25,4.6,307.75,0.67,0.78,60.19,5.75,5.38,0.38,312.84,298.49,284.13,,,,,,,,,,
24-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,944.2,1000,938.4,0.62,1061.6,12.43,0.67,62.77,29.18,30.54,-1.36,969.38,920.55,871.71,,,,,,,,,,
24-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2505.7,2600,2498.6,0.28,2701.4,7.81,0.53,48.16,25.3,35.44,-10.14,2594.11,2544.17,2494.23,,,,,,,,,,
24-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1031.8,1100,1025.2,0.64,1174.8,13.86,0.43,48.79,9.07,15.16,-6.09,1077.2,1049.17,1021.13,,,,,,,,,,
24-Oct-25,28-Oct-25,ADANIPORTS,Non-Hld,1426.7,1500,1425.6,0.08,1574.4,10.35,0.58,51.11,20.79,19.89,0.9,1487.31,1426.3,1365.29,,,,,,,,,,
24-Oct-25,28-Oct-25,ALKEM,Non-Hld,5545,5600,5519.3,0.47,5680.7,2.45,0.9,58.05,51.11,54.48,-3.37,5592.78,5496.6,5400.42,,,,,,,,,,
24-Oct-25,28-Oct-25,AMBER,Non-Hld,8326,9000,8996.15,-7.45,9003.85,8.14,0.46,58,102.56,124.99,-22.43,8413.43,8251,8088.57,,,,,,,,,,
24-Oct-25,28-Oct-25,AMBUJACEM,Non-Hld,554.65,600,556.85,-0.4,643.15,15.96,0.61,37.06,-4.13,-3.33,-0.81,577.88,567.61,557.33,,,,,,,,,,
24-Oct-25,28-Oct-25,ANGELONE,Non-Hld,2514,2400,2276.75,10.42,2523.25,0.37,0.9,70.66,60.2,23.75,36.45,2605.23,2322.86,2040.48,,,,,,,,,,
24-Oct-25,28-Oct-25,APLAPOLLO,Non-Hld,1756.7,1700,1640.1,7.11,1759.9,0.18,0.57,62.64,22.2,21.74,0.46,1779.09,1728.46,1677.83,,,,,,,,,,
24-Oct-25,28-Oct-25,APOLLOHOSP,Non-Hld,7836,8000,7828.1,0.1,8171.9,4.29,0.65,54.8,80.78,49.56,31.22,8075.72,7704.83,7333.93,,,,,,,,,,
24-Oct-25,28-Oct-25,ASHOKLEY,Non-Hld,136.59,140,136.15,0.32,143.85,5.32,0.39,48.86,0.39,1.04,-0.65,143.2,138.41,133.62,,,,,,,,,,
24-Oct-25,28-Oct-25,ASIANPAINT,Non-Hld,2501.8,2600,2501.65,0.01,2698.35,7.86,0.63,62.6,11.62,-13.43,25.06,2531.16,2391.18,2251.19,,,,,,,,,,
24-Oct-25,28-Oct-25,ASTRAL,Non-Hld,1427.9,1500,1425.3,0.18,1574.7,10.28,0.5,51.65,8.03,3.75,4.27,1470.51,1413.12,1355.72,,,,,,,,,,
24-Oct-25,28-Oct-25,AUBANK,Non-Hld,860.5,840,816.45,5.4,863.55,0.35,1.25,75.08,36.97,24.52,12.45,873.72,781.47,689.22,,,,,,,,,,
24-Oct-25,28-Oct-25,AUROPHARMA,Non-Hld,1090.9,1100,1075.45,1.44,1124.55,3.08,0.54,44.91,3.91,7.16,-3.24,1133.05,1100.46,1067.87,,,,,,,,,,
24-Oct-25,28-Oct-25,AXISBANK,Non-Hld,1242,1160,1076.15,15.41,1243.85,0.15,0.74,67.07,35.13,29.55,5.58,1254.39,1187.47,1120.55,,,,,,,,,,
24-Oct-25,28-Oct-25,BAJAJ-AUTO,Non-Hld,9080.5,9200,9014.25,0.73,9385.75,3.36,0.67,56.36,82.77,67.8,14.97,9271.65,8916.28,8560.9,,,,,,,,,,
24-Oct-25,28-Oct-25,BAJAJFINSV,Non-Hld,2159,2100,2037.85,5.94,2162.15,0.15,1.02,69.68,40.12,23.89,16.23,2174.04,2055.94,1937.85,,,,,,,,,,
24-Oct-25,28-Oct-25,BAJFINANCE,Non-Hld,1089,1020,949.8,14.66,1090.2,0.11,1.26,73.26,36.39,31.61,4.77,1105.59,1033.24,960.89,,,,,,,,,,
24-Oct-25,28-Oct-25,BANDHANBNK,Non-Hld,169.76,150,129.45,31.14,170.55,0.47,1.01,57.59,0.95,-0.01,0.96,171.96,164,156.03,,,,,,,,,,
24-Oct-25,28-Oct-25,BANKBARODA,Non-Hld,266.1,270,264.3,0.68,275.7,3.61,0.66,58.86,6.37,6.78,-0.41,274.87,263.23,251.6,,,,,,,,,,
24-Oct-25,28-Oct-25,BANKINDIA,Non-Hld,133.8,130,125.9,6.27,134.1,0.22,1.01,68.36,4.05,3.28,0.77,134.53,125.68,116.83,,,,,,,,,,
24-Oct-25,28-Oct-25,BDL,Non-Hld,1539,1600,1528.7,0.67,1671.3,8.6,0.57,52.1,-6.01,-9.08,3.07,1569.81,1523.45,1477.09,,,,,,,,,,
24-Oct-25,28-Oct-25,BEL,Holding,422.4,425,417.95,1.06,432.05,2.28,0.61,64.76,7.09,6.42,0.67,422.67,409.58,396.49,,,,,,,,,,
24-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1286,1320,1277.15,0.69,1362.85,5.98,0.74,61.69,19.69,13.44,6.25,1285.48,1229.5,1173.51,,,,,,,,,,
24-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2028,1960,1892.6,7.15,2027.4,-0.03,0.7,65.37,33.59,22.6,10.99,2056.08,1951.81,1847.54,,,,,,,,,,
24-Oct-25,28-Oct-25,BHEL,Non-Hld,231.26,250,231.3,-0.02,268.7,16.19,0.42,44.38,0.61,1.85,-1.24,245.55,236.83,228.12,,,,,,,,,,
24-Oct-25,28-Oct-25,BIOCON,Non-Hld,359.2,370,359.45,-0.07,380.55,5.94,0.7,52.97,1.09,-0.82,1.91,367.41,352.47,337.53,,,,,,,,,,
24-Oct-25,28-Oct-25,BLUESTARCO,Non-Hld,2009,2060,2055.05,-2.24,2064.95,2.78,0.53,64.05,24.38,16.02,8.36,1998.5,1922.84,1847.19,,,,,,,,,,
24-Oct-25,28-Oct-25,BOSCHLTD,Non-Hld,38600,39000,38309.95,0.76,39690.05,2.82,0.64,45.97,-129.87,-201.73,71.86,39186.92,38561.75,37936.58,,,,,,,,,,
24-Oct-25,28-Oct-25,BPCL,Non-Hld,331.25,340,329.7,0.47,350.3,5.75,0.61,46.2,2.5,4.12,-1.62,347.63,337.24,326.86,,,,,,,,,,
24-Oct-25,28-Oct-25,BRITANNIA,Non-Hld,6055,6600,6599.85,-8.26,6600.15,9,0.76,57.36,37.43,22.66,14.77,6131.48,5956.45,5781.42,,,,,,,,,,
24-Oct-25,28-Oct-25,BSE,Holding,2473.8,2500,2439.85,1.39,2560.15,3.49,0.71,65.07,82.16,55.56,26.6,2666.11,2306.36,1946.61,,,,,,,,,,
24-Oct-25,28-Oct-25,CAMS,Holding,3882,4000,3854.8,0.71,4145.2,6.78,0.58,53.57,-6.97,-14.69,7.73,3891.7,3823.79,3755.87,,,,,,,,,,
24-Oct-25,28-Oct-25,CANBK,Non-Hld,125.75,130,124.95,0.64,135.05,7.4,0.79,57.11,3.39,4,-0.62,130.71,125.43,120.14,,,,,,,,,,
24-Oct-25,28-Oct-25,CDSL,Holding,1588.1,1620,1577.1,0.7,1662.9,4.71,0.64,55,21.12,16.83,4.29,1672.62,1556.34,1440.06,,,,,,,,,,
24-Oct-25,28-Oct-25,CGPOWER,Holding,723,840,719.85,0.44,960.15,32.8,0.59,38.68,-0.78,4.05,-4.83,765.47,746.52,727.57,,,,,,,,,,
24-Oct-25,28-Oct-25,CHOLAFIN,Non-Hld,1747.4,1700,1666.2,4.87,1733.8,-0.78,0.89,68.59,43.53,38.22,5.31,1720.53,1636.28,1552.03,,,,,,,,,,
24-Oct-25,28-Oct-25,CIPLA,Non-Hld,1584.6,1600,1571.65,0.82,1628.35,2.76,0.42,53.72,23.75,11.91,11.84,1651.37,1549.04,1446.71,,,,,,,,,,
24-Oct-25,28-Oct-25,COALINDIA,Holding,394,395,390.3,0.95,399.7,1.45,0.58,62.27,1.34,0.39,0.95,395.05,386.99,378.94,,,,,,,,,,
24-Oct-25,28-Oct-25,COFORGE,Non-Hld,1760,1800,1711.05,2.86,1888.95,7.33,0.58,58.27,17.44,6.73,10.71,1829.62,1683.69,1537.76,,,,,,,,,,
24-Oct-25,28-Oct-25,COLPAL,Non-Hld,2240.1,2300,2228.9,0.5,2371.1,5.85,0.83,45.77,-14.27,-21.5,7.23,2291.74,2237.76,2183.78,,,,,,,,,,
24-Oct-25,28-Oct-25,CONCOR,Non-Hld,536.95,550,535.6,0.25,564.4,5.11,0.71,50.23,-3.47,-4.95,1.48,540.38,531.35,522.32,,,,,,,,,,
24-Oct-25,28-Oct-25,CROMPTON,Non-Hld,294.05,300,291.55,0.86,308.45,4.9,0.57,46.73,-6.7,-8.62,1.92,297.91,289.45,280.99,,,,,,,,,,
24-Oct-25,28-Oct-25,CUMMINSIND,Non-Hld,4197.9,4200,4126.35,1.73,4273.65,1.8,0.82,70.95,43.46,27,16.46,4099.96,3970.63,3841.29,,,,,,,,,,
24-Oct-25,28-Oct-25,CYIENT,Non-Hld,1186.5,1200,1174.95,0.98,1225.05,3.25,0.79,54.23,-1.6,-8.45,6.86,1196.95,1154.27,1111.6,,,,,,,,,,
24-Oct-25,28-Oct-25,DABUR,Non-Hld,507,550,507.15,-0.03,592.85,16.93,0.62,52.5,-3.56,-7.01,3.46,513.68,496.52,479.36,,,,,,,,,,
24-Oct-25,28-Oct-25,DALBHARAT,Non-Hld,2098,2300,2099.5,-0.07,2500.5,19.18,0.41,23.33,-50.57,-39.19,-11.38,2289.83,2213.83,2137.83,,,,,,,,,,
24-Oct-25,28-Oct-25,DELHIVERY,Non-Hld,466.05,500,465.85,0.04,534.15,14.61,0.53,51.49,2.91,1.64,1.27,485.96,460.13,434.3,,,,,,,,,,
24-Oct-25,28-Oct-25,DIVISLAB,Non-Hld,6610,6000,5414.75,22.07,6585.25,-0.37,1.07,69.17,170.87,120.75,50.12,6968.62,6223.45,5478.28,,,,,,,,,,
24-Oct-25,28-Oct-25,DIXON,Non-Hld,15499,17000,15496.7,0.01,18503.3,19.38,0.39,30.44,-432.31,-245.09,-187.22,17999.39,16744,15488.61,,,,,,,,,,
24-Oct-25,28-Oct-25,DLF,Non-Hld,772.6,780,767.35,0.68,792.65,2.6,0.81,60.45,5.09,-0.96,6.05,785.22,742.94,700.66,,,,,,,,,,
24-Oct-25,28-Oct-25,DMART,Non-Hld,4213.1,4400,4218.55,-0.13,4581.45,8.74,0.35,32.86,-92.61,-86.92,-5.69,4560.31,4340.49,4120.67,,,,,,,,,,
24-Oct-25,28-Oct-25,DRREDDY,Non-Hld,1282.7,1300,1256.35,2.1,1343.65,4.75,0.55,56.07,1.02,-4.25,5.27,1291.57,1254.17,1216.77,,,,,,,,,,
24-Oct-25,28-Oct-25,EICHERMOT,Non-Hld,6842.5,7000,6816,0.39,7184,4.99,0.65,48.72,95.99,137.5,-41.51,7074.91,6953.4,6831.89,,,,,,,,,,
24-Oct-25,28-Oct-25,ETERNAL,Non-Hld,326.5,350,326.85,-0.11,373.15,14.29,0.5,41.56,3.19,5.98,-2.79,356.06,337.08,318.1,,,,,,,,,,
24-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,389.85,400,386.9,0.76,413.1,5.96,0.67,40.13,-2.58,-1.93,-0.65,404.61,395.69,386.78,,,,,,,,,,
24-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,228.15,230,225.75,1.06,234.25,2.67,1.07,79.05,9.09,6.26,2.82,233.8,207.34,180.88,,,,,,,,,,
24-Oct-25,28-Oct-25,FORTIS,Non-Hld,1037,1100,1037.5,-0.05,1162.5,12.1,0.79,51.96,36.07,40.65,-4.57,1145.74,1039.5,933.27,,,,,,,,,,
24-Oct-25,28-Oct-25,GAIL,Non-Hld,181.2,185,180.3,0.5,189.7,4.69,0.54,56.85,0.68,0.36,0.32,181.94,177.53,173.12,,,,,,,,,,
24-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1822.5,2000,1819.2,0.18,2180.8,19.66,0.41,25.37,-51.12,-40.4,-10.72,2026.73,1918.93,1811.13,,,,,,,,,,
24-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,93.22,95,92.6,0.67,97.4,4.48,0.64,63.54,0.95,0.51,0.44,93.21,89.71,86.21,,,,,,,,,,
24-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1129.5,1200,1130.85,-0.12,1269.15,12.36,0.67,38.57,-25.52,-28.92,3.4,1183.66,1139.65,1095.64,,,,,,,,,,
24-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2282.5,2100,1912.6,19.34,2287.4,0.21,1.07,69.83,71.41,42.75,28.66,2334.35,2106.2,1878.05,,,,,,,,,,
24-Oct-25,28-Oct-25,GRASIM,Non-Hld,2844.2,2960,2831.65,0.44,3088.35,8.58,0.6,54.45,16.63,10.09,6.53,2881.31,2807.13,2732.96,,,,,,,,,,
24-Oct-25,28-Oct-25,HAL,Non-Hld,4812.1,5000,4807.2,0.1,5192.8,7.91,0.46,53.39,47.56,56.64,-9.08,4907.05,4812.13,4717.2,,,,,,,,,,
24-Oct-25,28-Oct-25,HAVELLS,Non-Hld,1494,1600,1496.7,-0.18,1703.3,14.01,0.6,46.15,-17.59,-20.33,2.74,1527.48,1491.36,1455.24,,,,,,,,,,
24-Oct-25,28-Oct-25,HCLTECH,Non-Hld,1524.9,1600,1517.4,0.49,1682.6,10.34,0.64,66.57,20.59,10.07,10.52,1553.03,1450.27,1347.51,,,,,,,,,,
24-Oct-25,28-Oct-25,HDFCAMC,Non-Hld,5545,6000,5528.3,0.3,6471.7,16.71,0.42,43.37,-4.65,-1.05,-3.6,5811.78,5624.55,5437.32,,,,,,,,,,
24-Oct-25,28-Oct-25,HDFCBANK,Non-Hld,995.9,1020,991.9,0.4,1048.1,5.24,0.81,59.4,10.25,6.49,3.76,1016.5,978.14,939.78,,,,,,,,,,
24-Oct-25,28-Oct-25,HDFCLIFE,Non-Hld,735.9,760,735.55,0.05,784.45,6.6,0.49,37.73,-8.59,-7.28,-1.31,769.64,751.9,734.15,,,,,,,,,,
24-Oct-25,28-Oct-25,HEROMOTOCO,Non-Hld,5538,5600,5482.5,1.01,5717.5,3.24,0.65,56.34,109.51,124.81,-15.29,5713.48,5520.8,5328.12,,,,,,,,,,
24-Oct-25,28-Oct-25,HFCL,Non-Hld,77.78,80,77.1,0.88,82.9,6.58,0.5,57.56,0.92,0.67,0.25,78.56,75.32,72.07,,,,,,,,,,
24-Oct-25,28-Oct-25,HINDALCO,Non-Hld,825,800,771.75,6.9,828.25,0.39,0.85,76.31,17.87,14.79,3.08,806.74,772.4,738.05,,,,,,,,,,
24-Oct-25,28-Oct-25,HINDPETRO,Non-Hld,438.1,450,435.9,0.5,464.1,5.93,0.67,51.08,10.16,12.97,-2.81,466.18,446.03,425.89,,,,,,,,,,
24-Oct-25,28-Oct-25,HINDUNILVR,Non-Hld,2515,2700,2510.95,0.16,2889.05,14.87,0.39,44.03,1.53,-4.89,6.42,2606.44,2536.63,2466.81,,,,,,,,,,
24-Oct-25,28-Oct-25,HINDZINC,Non-Hld,488.95,500,483.8,1.06,516.2,5.57,0.37,53.02,10.82,14.49,-3.67,521.16,489.51,457.86,,,,,,,,,,
24-Oct-25,28-Oct-25,HUDCO,Non-Hld,226.99,240,226.8,0.08,253.2,11.55,0.46,50.5,1.71,2.43,-0.72,235.36,227.92,220.49,,,,,,,,,,
24-Oct-25,28-Oct-25,ICICIBANK,Non-Hld,1378,1400,1372.65,0.39,1427.35,3.58,0.51,46.35,-3.99,-4.99,0.99,1419.27,1378.22,1337.16,,,,,,,,,,
24-Oct-25,28-Oct-25,ICICIGI,Non-Hld,1995,1900,1806.05,10.46,1993.95,-0.05,1.33,61.94,33.63,21.28,12.35,2041.62,1921.93,1802.23,,,,,,,,,,
24-Oct-25,28-Oct-25,ICICIPRULI,Non-Hld,602,620,600.65,0.22,639.35,6.2,0.5,52.31,-1.8,-3.59,1.79,606.61,595.7,584.8,,,,,,,,,,
24-Oct-25,28-Oct-25,IDEA,Non-Hld,9.63,10,9.25,4.11,10.75,11.63,0.71,66.68,0.45,0.42,0.03,9.6,8.78,7.96,,,,,,,,,,
24-Oct-25,28-Oct-25,IDFCFIRSTB,Non-Hld,78.25,70,61.7,26.82,78.3,0.06,1.16,69.27,1.85,1.06,0.79,78.71,72.64,66.58,,,,,,,,,,
24-Oct-25,28-Oct-25,IEX,Holding,146.98,150,145.7,0.88,154.3,4.98,0.79,62.31,-1.01,-2.15,1.14,146,139.57,133.14,,,,,,,,,,
24-Oct-25,28-Oct-25,IGL,Non-Hld,211.45,220,211.2,0.12,228.8,8.21,0.46,49.72,0.21,0.59,-0.37,220.6,211.16,201.71,,,,,,,,,,
24-Oct-25,28-Oct-25,IIFL,Non-Hld,490,500,488.25,0.36,511.75,4.44,0.7,57.82,13.76,12.87,0.89,526.47,476.85,427.23,,,,,,,,,,
24-Oct-25,28-Oct-25,INDHOTEL,Non-Hld,735,750,732.1,0.4,767.9,4.48,0.54,46.77,-5.49,-8.15,2.66,746.38,729.89,713.4,,,,,,,,,,
24-Oct-25,28-Oct-25,INDIANB,Non-Hld,821.7,800,776.95,5.76,823.05,0.16,1.17,74.61,35.39,31.18,4.21,833.47,768.48,703.49,,,,,,,,,,
24-Oct-25,28-Oct-25,INDIGO,Holding,5765.5,5900,5737.15,0.49,6062.85,5.16,0.66,50.6,34.82,20.14,14.68,5951.26,5740.2,5529.14,,,,,,,,,,
24-Oct-25,28-Oct-25,INDUSINDBK,Non-Hld,755.8,770,750.2,0.75,789.8,4.5,0.87,52.1,0.62,-2.13,2.76,770.74,745.93,721.11,,,,,,,,,,
24-Oct-25,28-Oct-25,INDUSTOWER,Non-Hld,361.2,360,348.05,3.78,371.95,2.98,0.74,58.87,1.12,-0.35,1.47,364.07,351.4,338.73,,,,,,,,,,
24-Oct-25,28-Oct-25,INFY,Non-Hld,1523.9,1560,1495.8,1.88,1624.2,6.58,0.39,58.65,1.96,-3.65,5.61,1531.5,1476.04,1420.57,,,,,,,,,,
24-Oct-25,28-Oct-25,INOXWIND,Non-Hld,153.71,150,146.25,5.1,153.75,0.03,0.53,64.28,1.39,0.2,1.19,154.53,144.95,135.36,,,,,,,,,,
24-Oct-25,28-Oct-25,IOC,Non-Hld,150.55,155,149.8,0.5,160.2,6.41,0.69,49.77,2.06,2.74,-0.69,157.71,151.97,146.23,,,,,,,,,,
24-Oct-25,28-Oct-25,IRCTC,Holding,714.6,800,716.15,-0.22,883.85,23.68,0.45,49.19,-0.47,-1.9,1.43,724.87,711.43,697.98,,,,,,,,,,
24-Oct-25,28-Oct-25,IREDA,Non-Hld,153.47,160,152.95,0.34,167.05,8.85,0.43,53.7,0.89,0.76,0.13,156.13,151.49,146.85,,,,,,,,,,
24-Oct-25,28-Oct-25,IRFC,Non-Hld,123.85,130,123.4,0.36,136.6,10.29,0.46,47.92,-0.38,-0.4,0.02,125.94,123.78,121.63,,,,,,,,,,
24-Oct-25,28-Oct-25,ITC,Non-Hld,417.8,405,392,6.58,418,0.05,0.87,64.06,1.78,-0.5,2.28,416.84,404.94,393.04,,,,,,,,,,
